network,content_id,genre_id,weekday_id,stratified_hour_id,y,n,leave_out_set
4,102,6,5,5,1,16,0
4,102,6,5,5,4,24,0
4,106,1,5,3,0,1,0
4,102,6,6,3,1,23,0
4,106,1,6,3,0,3,0
4,102,6,6,2,0,10,0
4,102,6,6,1,6,31,0
4,106,1,6,1,2,11,0
4,102,6,6,1,2,28,0
4,106,1,6,5,1,8,0
4,102,6,6,5,5,67,0
4,102,6,6,3,4,55,0
4,102,6,0,3,2,17,0
4,102,6,0,1,1,19,0
4,106,1,0,1,0,4,0
4,102,6,0,1,2,39,0
4,106,1,0,5,0,9,0
4,102,6,0,5,5,45,0
4,102,6,0,3,10,59,0
4,102,6,1,3,6,40,0
4,106,1,1,2,0,0,0
4,102,6,1,1,1,24,0
4,106,1,1,1,0,7,0
4,102,6,1,1,3,29,0
4,106,1,1,5,1,11,0
4,102,6,1,5,3,31,0
4,102,6,1,3,3,22,0
4,106,1,2,3,1,3,0
4,102,6,2,3,2,15,0
4,106,1,2,2,0,0,0
4,102,6,2,1,4,18,0
4,106,1,2,1,2,4,0
4,102,6,2,1,5,34,0
4,106,1,2,5,3,16,0
4,102,6,2,5,3,34,0
4,102,6,2,3,5,30,0
4,106,1,3,3,1,13,0
4,102,6,3,3,2,30,0
4,106,1,3,2,0,0,0
4,102,6,3,1,2,10,0
4,106,1,3,1,1,6,0
4,102,6,3,1,7,42,0
4,106,1,3,5,3,13,0
4,102,6,3,5,5,37,0
4,102,6,3,3,6,40,0
4,102,6,4,3,4,27,0
4,106,1,4,2,0,0,0
4,102,6,4,1,1,21,0
4,106,1,4,1,0,5,0
4,102,6,4,1,3,31,0
4,106,1,4,5,0,7,0
4,102,6,4,5,2,37,0
4,102,6,4,3,1,40,0
4,102,6,5,3,3,30,0
4,102,6,5,1,7,35,0
4,106,1,5,1,2,15,0
4,102,6,5,1,9,54,0
4,106,1,5,5,1,4,0
4,102,6,5,5,7,37,0
4,102,6,5,3,3,37,0
4,106,1,6,3,0,12,0
4,102,6,6,3,2,23,0
4,106,1,6,2,0,0,0
4,102,6,6,1,4,30,0
4,106,1,6,1,2,20,0
4,102,6,6,1,2,39,0
4,106,1,6,1,1,14,0
4,102,6,6,5,4,40,0
4,102,6,6,5,5,36,0
4,102,6,6,3,7,50,0
4,102,6,0,3,2,25,0
4,102,6,0,1,2,20,0
4,106,1,0,1,1,5,0
4,102,6,0,1,5,33,0
4,106,1,0,5,2,12,0
4,102,6,0,5,9,61,0
4,102,6,0,3,7,64,0
4,106,1,1,3,1,14,0
4,102,6,1,3,3,21,0
4,102,6,1,1,0,12,0
4,106,1,1,1,0,3,0
4,102,6,1,1,1,21,0
4,106,1,1,1,0,10,0
4,102,6,1,5,3,41,0
4,102,6,1,5,11,76,0
4,106,1,2,3,3,18,0
4,102,6,2,3,4,37,0
4,106,1,2,2,1,7,0
4,102,6,2,1,2,28,0
4,106,1,2,1,0,10,0
4,102,6,2,1,3,37,0
4,106,1,2,5,0,6,0
4,102,6,2,5,4,42,0
4,102,6,2,5,4,54,0
4,106,1,2,3,0,7,0
4,102,6,3,3,1,21,0
4,106,1,3,3,0,5,0
4,102,6,3,2,0,6,0
4,102,6,3,1,1,12,0
4,106,1,3,1,1,5,0
4,102,6,3,1,1,20,0
4,106,1,3,1,1,4,0
4,102,6,3,5,10,63,0
4,102,6,3,5,5,56,0
4,106,1,3,3,4,17,0
4,102,6,4,3,8,34,0
4,102,6,4,1,2,11,0
4,106,1,4,1,2,6,0
4,102,6,4,1,4,36,0
4,106,1,4,5,2,10,0
4,102,6,4,5,7,39,0
4,102,6,4,3,6,35,0
4,106,1,5,3,1,10,0
4,102,6,5,3,3,12,0
4,102,6,5,1,6,45,0
4,106,1,5,1,0,8,0
4,102,6,5,1,2,21,0
4,106,1,5,5,0,3,0
4,102,6,5,5,1,33,0
4,102,6,5,3,0,43,0
4,106,1,6,3,0,12,0
4,102,6,6,3,0,20,0
4,102,6,6,1,3,24,0
4,106,1,6,1,0,9,0
4,102,6,6,1,1,38,0
4,106,1,6,1,0,14,0
4,102,6,6,5,6,76,0
4,102,6,6,5,5,92,0
4,102,6,0,3,1,16,0
4,102,6,0,1,2,9,0
4,106,1,0,1,0,2,0
4,102,6,0,1,0,22,0
4,106,1,0,5,0,1,0
4,102,6,0,5,3,35,0
4,102,6,0,5,5,26,0
4,106,1,1,3,5,12,0
4,102,6,1,3,3,12,0
4,102,6,1,1,3,24,0
4,106,1,1,1,1,7,0
4,102,6,1,1,5,37,0
4,106,1,1,5,0,10,0
4,102,6,1,5,6,39,0
4,102,6,1,5,5,48,0
4,106,1,1,3,0,5,0
4,102,6,2,3,2,23,0
4,106,1,2,3,1,3,0
4,102,6,2,2,1,4,0
4,102,6,2,1,2,12,0
4,106,1,2,1,1,5,0
4,102,6,2,1,3,19,0
4,106,1,2,1,0,3,0
4,102,6,2,5,0,32,0
4,102,6,2,5,2,31,0
4,106,1,2,3,0,9,0
4,102,6,2,3,6,49,0
4,106,1,3,3,1,9,0
4,102,6,3,3,2,15,0
4,102,6,3,1,0,12,0
4,106,1,3,1,1,9,0
4,102,6,3,1,5,28,0
4,106,1,3,5,0,3,0
4,102,6,3,5,8,55,0
4,102,6,3,3,11,66,0
4,102,6,4,3,6,40,0
4,106,1,4,2,3,12,0
4,102,6,4,1,1,35,0
4,106,1,4,1,0,3,0
4,102,6,4,1,2,25,0
4,106,1,4,5,0,7,0
4,102,6,4,5,11,54,0
4,102,6,4,3,7,37,0
4,106,1,5,3,1,10,0
4,102,6,5,3,2,21,0
4,106,1,5,2,0,7,0
4,102,6,5,1,2,19,0
4,106,1,5,1,0,8,0
4,102,6,5,1,6,38,0
4,106,1,5,5,3,10,0
4,102,6,5,5,18,103,0
4,106,1,5,3,2,13,0
4,102,6,5,3,11,68,0
4,106,1,6,2,2,12,0
4,102,6,6,1,5,26,0
4,106,1,6,1,1,9,0
4,102,6,6,1,2,26,0
4,106,1,6,1,1,9,0
4,102,6,6,5,13,63,0
4,102,6,6,5,7,49,0
4,106,1,6,3,4,18,0
4,102,6,6,3,3,28,0
4,106,1,0,3,1,11,0
4,102,6,0,3,0,16,0
4,106,1,0,2,0,0,0
4,102,6,0,1,1,14,0
4,106,1,0,1,0,9,0
4,102,6,0,1,2,41,0
4,106,1,0,1,1,19,0
4,102,6,0,5,8,48,0
4,102,6,0,5,1,41,0
4,102,6,0,3,1,40,0
4,106,1,1,3,0,6,0
4,102,6,1,3,1,12,0
4,106,1,1,2,0,4,0
4,102,6,1,1,1,21,0
4,106,1,1,1,0,7,0
4,102,6,1,1,0,16,0
4,106,1,1,1,0,5,0
4,102,6,1,5,1,24,0
4,102,6,1,5,7,45,0
4,102,6,1,3,9,35,0
4,106,1,2,3,3,11,0
4,102,6,2,3,3,12,0
4,106,1,2,2,1,4,0
4,102,6,2,1,2,8,0
4,106,1,2,1,1,7,0
4,102,6,2,1,2,33,0
4,106,1,2,5,2,6,0
4,102,6,2,5,5,25,0
4,102,6,2,5,3,21,0
4,106,1,3,3,0,3,0
4,102,6,3,3,0,10,0
4,106,1,3,2,0,2,0
4,102,6,3,1,2,33,0
4,106,1,3,1,1,4,0
4,102,6,3,1,6,23,0
4,106,1,3,5,3,8,0
4,102,6,3,5,4,33,0
4,106,1,3,3,0,6,0
4,102,6,3,3,5,37,0
4,106,1,4,3,0,6,0
4,102,6,4,3,3,29,0
4,106,1,4,2,1,8,0
4,102,6,4,1,1,16,0
4,106,1,4,1,1,6,0
4,102,6,4,1,10,37,0
4,106,1,4,5,2,15,0
4,102,6,4,5,0,27,0
4,102,6,4,5,17,90,0
4,102,6,5,3,9,68,0
4,102,6,5,1,2,26,0
4,106,1,5,1,0,13,0
4,102,6,5,1,3,73,0
4,106,1,5,5,2,21,0
4,102,6,5,5,11,88,0
4,102,6,5,3,8,87,0
4,106,1,6,3,1,26,0
4,102,6,6,3,3,41,0
4,102,6,6,1,4,31,0
4,106,1,6,1,4,12,0
4,102,6,6,1,8,69,0
4,106,1,6,1,1,23,0
4,102,6,6,5,7,74,0
4,102,6,6,5,10,56,0
4,106,1,6,3,1,14,0
4,102,6,6,3,3,37,0
4,106,1,0,3,1,9,0
4,102,6,0,3,2,17,0
4,106,1,0,2,2,8,0
4,102,6,0,1,2,35,0
4,106,1,0,1,2,16,0
4,102,6,0,1,4,37,0
4,106,1,0,1,2,12,0
4,102,6,0,5,9,61,0
4,102,6,0,5,5,77,0
4,106,1,0,3,1,24,0
4,102,6,0,3,6,43,0
4,106,1,1,3,0,9,0
4,102,6,1,3,1,14,0
4,102,6,1,1,4,27,0
4,106,1,1,1,0,10,0
4,102,6,1,1,6,36,0
4,106,1,1,5,3,12,0
4,102,6,1,5,8,60,0
4,102,6,1,3,8,68,0
4,102,6,2,3,1,33,0
4,106,1,2,2,0,13,0
4,102,6,2,1,6,29,0
4,106,1,2,1,2,13,0
4,102,6,2,1,5,35,0
4,106,1,2,5,1,16,0
4,102,6,2,5,9,62,0
4,106,1,2,5,4,17,0
4,102,6,2,3,6,56,0
4,106,1,2,3,0,20,0
4,102,6,3,3,4,36,0
4,106,1,3,2,2,8,0
4,102,6,3,1,5,35,0
4,106,1,3,1,2,10,0
4,102,6,3,1,6,30,0
4,106,1,3,5,2,16,0
4,102,6,3,5,14,107,0
4,102,6,3,3,17,91,0
4,106,1,4,3,3,20,0
4,102,6,4,3,6,28,0
4,102,6,4,1,5,22,0
4,106,1,4,1,1,8,0
4,102,6,4,1,3,28,0
4,106,1,4,1,0,7,0
4,102,6,4,5,1,30,0
4,102,6,4,5,4,42,0
4,106,1,4,3,4,25,0
4,102,6,4,3,4,19,0
4,106,1,5,3,1,3,0
4,102,6,5,3,2,8,0
4,102,6,5,1,4,27,0
4,106,1,5,1,0,8,0
4,102,6,5,1,5,43,0
4,106,1,5,1,2,14,0
4,102,6,5,5,4,39,0
4,102,6,5,5,4,62,0
4,106,1,5,3,1,18,0
4,102,6,5,3,5,53,0
4,106,1,6,3,2,20,0
4,102,6,6,3,1,36,0
4,102,6,6,1,10,34,0
4,106,1,6,1,0,6,0
4,102,6,6,1,3,26,0
4,106,1,6,1,2,9,0
4,102,6,6,5,7,45,0
4,102,6,6,5,7,40,0
4,106,1,6,3,3,11,0
4,102,6,6,3,6,39,0
4,106,1,0,3,2,14,0
4,102,6,0,3,4,31,0
4,106,1,0,2,0,0,0
4,102,6,0,1,5,26,0
4,106,1,0,1,0,8,0
4,102,6,0,1,5,43,0
4,106,1,0,5,2,9,0
4,102,6,0,5,7,68,0
4,102,6,0,5,8,69,0
4,106,1,1,3,0,19,0
4,102,6,1,3,2,31,0
4,106,1,1,2,1,7,0
4,102,6,1,1,4,32,0
4,106,1,1,1,2,12,0
4,102,6,1,1,5,30,0
4,106,1,1,1,3,13,0
4,102,6,1,5,6,65,0
4,102,6,1,5,2,52,0
4,106,1,2,3,1,8,0
4,102,6,2,3,1,18,0
4,106,1,2,2,0,4,0
4,102,6,2,1,0,15,0
4,106,1,2,1,0,6,0
4,102,6,2,1,6,48,0
4,106,1,2,5,3,18,0
4,102,6,2,5,5,48,0
4,102,6,2,5,7,63,0
4,106,1,3,3,0,6,0
4,102,6,3,3,2,24,0
4,102,6,3,1,2,21,0
4,106,1,3,1,0,7,0
4,102,6,3,1,5,38,0
4,106,1,3,5,3,12,0
4,102,6,3,5,9,54,0
4,102,6,3,3,5,25,0
4,106,1,4,3,1,4,0
4,102,6,4,3,1,9,0
4,102,6,4,1,1,10,0
4,106,1,4,1,0,6,0
4,102,6,4,1,1,16,0
4,106,1,4,5,1,7,0
4,102,6,4,5,5,41,0
4,102,6,4,5,6,45,0
4,106,1,4,3,2,12,0
4,102,6,5,3,1,29,0
4,106,1,5,3,0,12,0
4,102,6,5,2,4,20,0
4,102,6,5,1,3,16,0
4,106,1,5,1,1,5,0
4,102,6,5,1,4,25,0
4,106,1,5,1,1,9,0
4,102,6,5,5,8,32,0
4,102,6,5,5,6,48,0
4,106,1,5,3,3,18,0
4,102,6,5,3,3,34,0
4,106,1,6,3,2,9,0
4,102,6,6,3,4,42,0
4,106,1,6,2,0,8,0
4,102,6,6,1,2,24,0
4,106,1,6,1,0,3,0
4,102,6,6,1,4,33,0
4,106,1,6,5,1,13,0
4,102,6,6,5,6,45,0
4,102,6,6,3,6,38,0
4,106,1,0,3,2,7,0
4,102,6,0,3,3,27,0
4,102,6,0,1,2,11,0
4,106,1,0,1,0,3,0
4,102,6,0,1,6,47,0
4,106,1,0,5,4,17,0
4,102,6,0,5,6,60,0
4,102,6,0,5,7,76,0
4,106,1,0,3,2,20,0
4,102,6,1,3,3,37,0
4,106,1,1,3,0,12,0
4,102,6,1,2,1,24,0
4,102,6,1,1,3,26,0
4,106,1,1,1,0,4,0
4,102,6,1,1,1,28,0
4,106,1,1,5,1,6,0
4,102,6,1,5,3,38,0
4,102,6,1,5,6,32,0
4,106,1,1,3,1,11,0
4,102,6,2,3,2,24,0
4,106,1,2,3,0,10,0
4,102,6,2,2,0,9,0
4,102,6,2,1,1,16,0
4,106,1,2,1,0,6,0
4,102,6,2,1,3,32,0
4,106,1,2,5,0,4,0
4,102,6,2,5,4,32,0
4,102,6,2,3,6,50,0
4,106,1,3,3,2,13,0
4,102,6,3,3,5,27,0
4,102,6,3,1,0,10,0
4,106,1,3,1,0,3,0
4,102,6,3,1,7,36,0
4,106,1,3,5,2,9,0
4,102,6,3,5,3,39,0
4,102,6,3,5,2,46,0
4,102,6,3,3,1,30,0
4,106,1,4,3,1,10,0
4,102,6,4,3,1,16,0
4,102,6,4,1,4,16,0
4,106,1,4,1,1,2,0
4,102,6,4,1,2,17,0
4,106,1,4,1,2,6,0
4,102,6,4,5,5,36,0
4,102,6,4,5,8,57,0
4,106,1,4,3,0,11,0
4,102,6,5,3,3,25,0
4,106,1,5,3,1,9,0
4,102,6,5,2,5,24,0
4,102,6,5,1,7,28,0
4,106,1,5,1,2,9,0
4,102,6,5,1,5,34,0
4,106,1,5,1,1,9,0
4,102,6,5,5,13,73,0
4,106,1,5,5,6,28,0
4,102,6,5,3,11,67,0
4,106,1,6,3,1,13,0
4,102,6,6,3,2,53,0
4,106,1,6,2,2,18,0
4,102,6,6,1,2,19,0
4,106,1,6,1,2,7,0
4,102,6,6,1,12,72,0
4,106,1,6,5,3,15,0
4,102,6,6,5,13,101,0
4,102,6,6,3,11,99,0
4,102,6,0,3,0,25,0
4,102,6,0,1,1,14,0
4,106,1,0,1,2,6,0
4,102,6,0,1,9,32,0
4,106,1,0,5,3,11,0
4,102,6,0,5,11,67,0
4,102,6,0,3,7,61,0
4,102,6,1,3,3,29,0
4,106,1,1,2,1,7,0
4,102,6,1,1,0,11,0
4,106,1,1,1,0,1,0
4,102,6,1,1,4,15,0
4,106,1,1,1,0,3,0
4,102,6,1,5,0,28,0
4,102,6,1,5,8,47,0
4,106,1,1,3,1,13,0
4,102,6,1,3,8,39,0
4,106,1,2,3,1,6,0
4,102,6,2,3,1,5,0
4,106,1,2,2,0,1,0
4,102,6,2,1,3,23,0
4,106,1,2,1,0,8,0
4,102,6,2,1,3,27,0
4,106,1,2,1,3,15,0
4,102,6,2,5,9,81,0
4,102,6,2,5,9,78,0
4,106,1,3,3,2,14,0
4,102,6,3,3,7,53,0
4,102,6,3,1,3,15,0
4,106,1,3,1,1,6,0
4,102,6,3,1,9,52,0
4,106,1,3,5,1,21,0
4,102,6,3,5,4,56,0
4,102,6,3,3,1,28,0
4,102,6,4,3,5,30,0
4,102,6,4,1,3,21,0
4,106,1,4,1,2,9,0
4,102,6,4,1,4,28,0
4,106,1,4,5,3,19,0
4,102,6,4,5,6,45,0
4,102,6,4,3,10,44,0
4,106,1,5,3,2,15,0
4,102,6,5,3,3,32,0
4,102,6,5,1,4,23,0
4,106,1,5,1,0,4,0
4,102,6,5,1,0,18,0
4,106,1,5,1,0,5,0
4,102,6,5,5,2,19,0
4,102,6,5,5,4,16,0
4,106,1,5,3,1,6,0
4,102,6,5,3,5,30,0
4,106,1,6,3,2,8,0
4,102,6,6,3,4,15,0
4,106,1,6,2,1,5,0
4,102,6,6,1,3,13,0
4,106,1,6,1,0,7,0
4,102,6,6,1,4,32,0
4,106,1,6,1,0,4,0
4,102,6,6,5,10,55,0
4,102,6,6,5,8,51,0
4,106,1,6,3,1,10,0
4,102,6,6,3,4,32,0
4,106,1,0,3,0,7,0
4,102,6,0,3,1,9,0
4,106,1,0,2,0,4,0
4,102,6,0,1,4,34,0
4,106,1,0,1,1,5,0
4,102,6,0,1,2,26,0
4,106,1,0,5,0,5,0
4,102,6,0,5,5,58,0
4,102,6,0,5,5,60,0
4,106,1,1,3,2,12,0
4,102,6,1,3,1,14,0
4,102,6,1,1,2,19,0
4,106,1,1,1,1,10,0
4,102,6,1,1,6,34,0
4,106,1,1,5,3,16,0
4,102,6,1,5,5,56,0
4,106,1,1,5,3,21,0
4,102,6,1,3,10,80,0
4,106,1,2,3,3,20,0
4,102,6,2,3,1,25,0
4,106,1,2,2,0,4,0
4,102,6,2,1,3,18,0
4,106,1,2,1,1,3,0
4,102,6,2,1,5,33,0
4,106,1,2,5,1,10,0
4,102,6,2,5,7,42,0
4,102,6,2,3,5,47,0
4,106,1,3,3,0,4,0
4,102,6,3,3,3,22,0
4,106,1,3,2,1,5,0
4,102,6,3,1,3,21,0
4,106,1,3,1,0,5,0
4,102,6,3,1,1,40,0
4,106,1,3,5,0,14,0
4,102,6,3,5,7,58,0
4,106,1,3,3,0,10,0
4,102,6,3,3,3,68,0
4,106,1,4,3,2,23,0
4,102,6,4,3,2,26,0
4,106,1,4,2,1,13,0
4,102,6,4,1,4,21,0
4,106,1,4,1,1,5,0
4,102,6,4,1,3,25,0
4,106,1,4,5,1,8,0
4,102,6,4,5,9,43,0
4,106,1,4,3,4,13,0
4,102,6,4,3,6,34,0
4,106,1,5,2,1,7,0
4,102,6,5,1,5,17,0
4,106,1,5,1,2,6,0
4,102,6,5,1,7,33,0
4,106,1,5,5,1,6,0
4,102,6,5,5,8,43,0
4,102,6,5,3,5,40,0
4,102,6,6,3,6,40,0
4,106,1,6,2,2,7,0
4,102,6,6,1,0,21,0
4,106,1,6,1,0,12,0
4,102,6,6,1,3,47,0
4,106,1,6,1,1,20,0
4,102,6,6,5,3,50,0
4,102,6,6,5,3,31,0
4,106,1,6,3,1,8,0
4,102,6,6,3,7,25,0
4,106,1,0,3,1,2,0
4,102,6,0,3,2,10,0
4,102,6,0,1,1,21,0
4,106,1,0,1,0,3,0
4,102,6,0,1,3,44,0
4,106,1,0,5,4,19,0
4,102,6,0,5,5,50,0
4,102,6,0,3,13,100,0
4,106,1,1,3,0,11,0
4,102,6,1,3,3,29,0
4,102,6,1,1,4,20,0
4,106,1,1,1,0,8,0
4,102,6,1,1,8,44,0
4,106,1,1,5,2,15,0
4,102,6,1,5,2,40,0
4,102,6,1,5,5,36,0
4,106,1,1,3,0,12,0
4,102,6,2,3,1,16,0
4,106,1,2,3,0,5,0
4,102,6,2,2,1,17,0
4,102,6,2,1,1,21,0
4,106,1,2,1,1,7,0
4,102,6,2,1,3,21,0
4,106,1,2,1,0,5,0
4,102,6,2,5,5,37,0
4,102,6,2,5,6,41,0
4,106,1,2,3,2,11,0
4,102,6,2,3,3,19,0
4,106,1,3,3,0,3,0
4,102,6,3,3,2,8,0
4,102,6,3,1,3,16,0
4,106,1,3,1,0,0,0
4,102,6,3,1,6,16,0
4,106,1,3,5,2,6,0
4,102,6,3,5,12,90,0
4,106,1,3,3,3,23,0
4,102,6,3,3,10,72,0
4,106,1,4,2,1,15,0
4,102,6,4,1,3,9,0
4,106,1,4,1,1,4,0
4,102,6,4,1,6,22,0
4,106,1,4,5,2,8,0
4,102,6,4,5,3,18,0
4,102,6,4,5,6,28,0
4,106,1,4,3,3,12,0
4,102,6,5,3,3,26,0
4,106,1,5,3,2,11,0
4,102,6,5,2,2,6,0
4,102,6,5,1,5,30,0
4,106,1,5,1,1,13,0
4,102,6,5,1,8,52,0
4,106,1,5,5,2,12,0
4,102,6,5,5,10,70,0
4,102,6,5,3,6,60,0
4,106,1,6,3,2,15,0
4,102,6,6,3,3,55,0
4,102,6,6,1,4,25,0
4,106,1,6,1,1,7,0
4,102,6,6,1,3,42,0
4,106,1,6,5,1,15,0
4,102,6,6,5,5,33,0
4,102,6,6,5,9,49,0
4,106,1,6,3,4,14,0
4,102,6,0,3,7,31,0
4,106,1,0,3,3,11,0
4,102,6,0,2,5,18,0
4,102,6,0,1,1,29,0
4,106,1,0,1,1,9,0
4,102,6,0,1,5,23,0
4,106,1,0,1,3,9,0
4,102,6,0,5,9,59,0
4,102,6,0,5,9,60,0
4,106,1,0,3,1,16,0
4,102,6,0,3,4,45,0
4,106,1,1,3,0,9,0
4,102,6,1,3,2,17,0
4,106,1,1,2,2,6,0
4,102,6,1,1,2,17,0
4,106,1,1,1,0,4,0
4,102,6,1,1,1,21,0
4,106,1,1,5,0,6,0
4,102,6,1,5,4,34,0
4,102,6,1,5,3,30,0
4,106,1,1,3,1,9,0
4,102,6,2,3,5,21,0
4,106,1,2,2,0,3,0
4,102,6,2,1,2,13,0
4,106,1,2,1,1,7,0
4,102,6,2,1,2,23,0
4,106,1,2,1,1,12,0
4,102,6,2,5,2,25,0
4,102,6,2,5,4,20,0
4,102,6,2,3,8,49,0
4,106,1,3,3,2,15,0
4,102,6,3,3,1,22,0
4,106,1,3,2,0,0,0
4,102,6,3,1,3,18,0
4,106,1,3,1,1,6,0
4,102,6,3,1,1,22,0
4,106,1,3,5,1,10,0
4,102,6,3,5,10,61,0
4,102,6,3,3,7,75,0
4,106,1,4,3,1,16,0
4,102,6,4,3,3,31,0
4,102,6,4,1,0,23,0
4,106,1,4,1,0,7,0
4,102,6,4,1,4,26,0
4,106,1,4,1,0,6,0
4,102,6,4,5,2,18,0
4,102,6,4,5,4,34,0
4,106,1,4,3,1,13,0
4,102,6,4,3,3,29,0
4,106,1,5,3,0,0,0
4,102,6,5,3,3,18,0
4,106,1,5,2,1,6,0
4,102,6,5,1,2,35,0
4,106,1,5,1,2,20,0
4,102,6,5,1,6,51,0
4,106,1,5,1,2,17,0
4,102,6,5,5,5,53,0
4,102,6,5,5,6,59,0
4,106,1,5,3,4,26,0
4,102,6,5,3,3,36,0
4,106,1,6,3,0,0,0
4,102,6,6,3,0,30,0
4,106,1,6,2,0,7,0
4,102,6,6,1,2,29,0
4,106,1,6,1,0,8,0
4,102,6,6,1,4,47,0
4,106,1,6,1,3,9,0
4,102,6,6,5,3,50,0
4,102,6,6,5,6,61,0
4,106,1,6,3,3,20,0
4,102,6,0,3,7,35,0
4,106,1,0,3,2,6,0
4,102,6,0,2,3,15,0
4,102,6,0,1,1,17,0
4,106,1,0,1,2,8,0
4,102,6,0,1,5,40,0
4,106,1,0,5,0,8,0
4,102,6,0,5,11,70,0
4,106,1,0,3,2,17,0
4,102,6,0,3,2,51,0
4,106,1,1,2,0,0,0
4,102,6,1,1,1,19,0
4,106,1,1,1,0,6,0
4,102,6,1,1,2,23,0
4,106,1,1,5,1,12,0
4,102,6,1,5,9,82,0
4,102,6,1,3,5,88,0
4,106,1,2,3,0,12,0
4,102,6,2,3,2,25,0
4,102,6,2,1,3,17,0
4,106,1,2,1,0,4,0
4,102,6,2,1,3,24,0
4,106,1,2,5,1,6,0
4,102,6,2,5,7,58,0
4,106,1,2,3,0,4,0
4,102,6,2,3,4,21,0
4,106,1,3,2,0,3,0
4,102,6,3,1,3,26,0
4,106,1,3,1,1,10,0
4,102,6,3,1,6,35,0
4,106,1,3,5,2,9,0
4,102,6,3,5,5,28,0
4,102,6,3,5,6,28,0
4,106,1,3,3,3,8,0
4,102,6,4,3,1,26,0
4,106,1,4,3,0,9,0
4,102,6,4,2,1,17,0
4,102,6,4,1,2,14,0
4,106,1,4,1,1,6,0
4,102,6,4,1,1,27,0
4,106,1,4,5,0,7,0
4,102,6,4,5,3,33,0
4,102,6,4,5,3,31,0
4,106,1,4,3,1,7,0
4,102,6,5,3,5,27,0
4,106,1,5,2,1,10,0
4,102,6,5,1,2,22,0
4,106,1,5,1,0,5,0
4,102,6,5,1,2,15,0
4,106,1,5,1,3,10,0
4,102,6,5,5,2,37,0
4,102,6,5,5,8,55,0
4,106,1,5,3,2,15,0
4,102,6,5,3,1,23,0
4,106,1,6,3,2,14,0
4,102,6,6,3,3,28,0
4,102,6,6,1,1,13,0
4,106,1,6,1,1,3,0
4,102,6,6,1,6,45,0
4,106,1,6,1,3,16,0
4,102,6,6,5,11,78,0
4,102,6,6,5,9,89,0
4,106,1,0,3,1,13,0
4,102,6,0,3,2,33,0
4,102,6,0,1,2,25,0
4,106,1,0,1,0,4,0
4,102,6,0,1,6,40,0
4,106,1,0,5,2,14,0
4,102,6,0,5,7,55,0
4,102,6,0,3,10,59,0
4,106,1,1,3,2,14,0
4,102,6,1,3,1,20,0
4,102,6,1,1,1,17,0
4,106,1,1,1,0,4,0
4,102,6,1,1,1,22,0
4,106,1,1,5,0,6,0
4,102,6,1,5,10,43,0
4,102,6,1,3,8,53,0
4,106,1,2,3,4,17,0
4,102,6,2,3,6,19,0
4,106,1,2,2,1,5,0
4,102,6,2,1,4,35,0
4,106,1,2,1,2,9,0
4,102,6,2,1,3,17,0
4,106,1,2,5,2,10,0
4,102,6,2,5,9,38,0
4,102,6,2,5,3,33,0
4,106,1,3,3,2,9,0
4,102,6,3,3,1,18,0
4,102,6,3,1,1,13,0
4,106,1,3,1,1,6,0
4,102,6,3,1,1,29,0
4,106,1,3,5,0,7,0
4,102,6,3,5,7,79,0
4,102,6,3,3,3,49,0
4,106,1,4,3,0,8,0
4,102,6,4,3,0,14,0
4,102,6,4,1,0,18,0
4,106,1,4,1,1,8,0
4,102,6,4,1,0,26,0
4,106,1,4,5,0,9,0
4,102,6,4,5,2,25,0
4,102,6,4,5,5,35,0
4,106,1,4,3,1,12,0
4,102,6,5,3,2,23,0
4,106,1,5,3,2,8,0
4,102,6,5,2,1,18,0
4,102,6,5,1,4,26,0
4,106,1,5,1,1,7,0
4,102,6,5,1,1,28,0
4,106,1,5,5,0,10,0
4,102,6,5,5,4,39,0
4,102,6,5,5,6,44,0
4,106,1,5,3,3,21,0
4,102,6,6,3,4,24,0
4,106,1,6,3,1,7,0
4,102,6,6,2,4,11,0
4,102,6,6,1,6,26,0
4,106,1,6,1,0,5,0
4,102,6,6,1,4,39,0
4,106,1,6,5,2,16,0
4,102,6,6,5,5,61,0
4,102,6,6,3,8,82,0
4,106,1,0,3,4,23,0
4,102,6,0,3,4,31,0
4,102,6,0,1,2,23,0
4,106,1,0,1,2,9,0
4,102,6,0,1,3,23,0
4,106,1,0,5,0,4,0
4,102,6,0,5,7,48,0
4,102,6,0,3,4,43,0
4,106,1,1,3,1,14,0
4,102,6,1,3,1,24,0
4,102,6,1,1,1,13,0
4,106,1,1,1,0,5,0
4,102,6,1,1,1,19,0
4,106,1,1,5,0,8,0
4,102,6,1,5,6,51,0
4,102,6,1,5,7,59,0
4,106,1,1,3,2,22,0
4,102,6,2,3,4,24,0
4,102,6,2,1,1,27,0
4,106,1,2,1,0,6,0
4,102,6,2,1,1,18,0
4,106,1,2,1,0,5,0
4,102,6,2,5,6,42,0
4,102,6,2,5,6,45,0
4,106,1,2,3,1,10,0
4,102,6,2,3,2,41,0
4,106,1,3,3,0,9,0
4,102,6,3,3,1,26,0
4,106,1,3,2,0,8,0
4,102,6,3,1,1,18,0
4,106,1,3,1,0,2,0
4,102,6,3,1,5,34,0
4,106,1,3,1,2,14,0
4,102,6,3,5,4,44,0
4,102,6,3,5,6,41,0
4,106,1,3,3,1,15,0
4,102,6,3,3,2,35,0
4,106,1,4,3,0,11,0
4,102,6,4,3,3,26,0
