Y,X
59.0746031746,8.0944444445
63.5666666667,7.6833333333
66.4051587302,7.4880952381
67.2444444444,8.05
67.1432539683,6.7388888889
68.5944444444,5.8777777778
69.3666666667,6.35
67.4328754579,6.4888888889
67.0174603175,5.8055555556
70.1607142857,5.2277777778
68.714957265,7.2388888889
64.8944444445,9.2444444444
62.8,9.35
61.2277777778,8.2611111111
58.7164502164,9.1828282828
54.7371212121,10.6484848485
54.1615995116,10.3802738928
51.9021901709,13.2673878205
63.5928571429,6.0722222222
63.7811660562,5.6456349206
70.5777777778,5.1833333333
66.7111111111,7.1944444444
63.9555555556,9.9035714286
61.807936508,10.4285714286
53.5053030303,11.2340909091
56.5930555556,9.6652777778
56.2734126984,8.5912698413
61.3880952381,7.9333333333
63.0801587302,7.3726190476
66.1119047619,7.5055555556
68.0142857143,7.323015873
67.7484126984,6.6
68.2341269841,5.6388888889
69.1111111111,5.8111111111
67.8833333333,6.4055555556
67.5075396825,5.9777777778
69.4833333333,5.8888888889
66.4666666667,7.25
62.6944444445,10.3111111111
51.0918803419,13.1837606838
40.0777777778,18.1388888889
39.515319056,18.0114853896
59.6093711844,8.5961538461
64.7202380952,7.1333333333
67.9845238095,6.8666666667
66.6888888889,7.8365079365
66.8174603175,7.9115079365
67.6444444445,7.4777777778
67.3035714286,6.419047619
68.3555555556,6.4777777778
65.8402777778,6.9888888889
67.6444444445,5.8777777778
65.8373015873,5.3666666667
61.3166666667,7.9611111111
51.7412698413,12.2888888889
38.646031746,20.2261904762
28.075,25.5194444444
26.5198412699,23.9875
26.1708333333,27.7944444445
23.6922979798,27.1990981241
41.9375,15.6055555556
41.111996337,14.565491453
51.0666666667,14.1277777778
60,9.7277777778
66.4666666667,5.2055555556
66.1865079365,6.0055555556
66.3432539683,5.3444444444
70.1896825397,5.1277777778
66.269047619,7.9861111111
62.6229662698,10.3247519841
55.394047619,11.8154761905
55.5055555555,11.3333333333
47.8893162393,14.0021367521
57.2555555555,8.5444444445
64.2944444445,6.9222222222
64.744047619,6.6388888889
65.3555555556,7.0944444444
65.4388888889,7.8055555556
64.3777777778,6.1944444444
65.5833333333,6.5166666667
66.1714590965,6.6666666667
65.1111111111,5.2055555556
64.2968253968,5.7111111111
71.4096320346,5.5611111111
66.5666666667,8.2333333333
62.2646825397,10.3880952381
55.0388888889,12.1388888889
36.45,19.8277777778
28.6323717949,24.8173076923
27.8071428571,24.5904761905
26.2547619048,24.669047619
43.0388888889,14.5555555556
57.4555555556,8.6833333333
61.7782051282,8.05
64.2722222222,7.5875
69.0111111111,6.3111111111
67.6611111111,5.8666666667
68.4837301587,6.3333333333
67.9380952381,6.5055555556
70.0722222222,5.5666666667
67.2666666667,7.8666666667
61.42498335,10.8112026862
48.0833333333,16.1583333333
33.9222222222,22.4277777778
38.1833333333,18.5650793651
47.3805555556,12.2569444444
60.4722222222,7.4111111111
64.5333333333,7.0111111111
64.8154761905,6.9222222222
65.9333333333,8.2111111111
65.8722222222,6.8
68.4128968254,6.0990575397
68.823015873,6.4555555556
68.0790598291,6.2111111111
69.3777777778,5.8666666667
70.3246031746,5.0666666667
64.2666666667,7.9555555556
60.1944444445,10.7902777778
48.5619047619,15.7571428571
35.9464285714,20.9067460317
42.6444444444,17.9055555556
26.7294871795,23.8649420025
55.0486111111,9.7305555556
58.5083333333,9.2166666667
60.8142857143,7.7722222222
65.8069444445,7.3097222222
66.3181051587,6.5215277778
67.1293650794,6.2222222222
65.8427350427,6.6801587302
65.2833333333,6.25
65.2333333333,5.7944444444
67.3317460318,5.15
65.5619047619,7.494047619
56.2123015873,12.3035714286
43.7666666667,19.5111111111
36.0222222222,22.7722222222
37.1888888889,19.0888888889
36.6374569875,18.2589049839
59.8109265734,7.6491331585
68.4003968254,6.4555555556
66.4833333333,7.5444444444
66.7952741703,7.3755411255
66.8888888889,6.7777777778
67.4444444445,6.0055555556
66.9166666667,5.9388888889
66.3646825397,6.1055555556
68.6523809524,5.6686507937
67.5047619048,4.9388888889
66.2388888889,7.346031746
62.455952381,9.7313492063
40.9628205128,18.6867521368
38.5444444444,20.0444444445
38.4277777778,17.0277777778
46.1965007215,14.3693181818
60.6228021978,8.5575702076
65.9722222222,7.3666666667
66,6.9444444444
64.5833333333,7.0388888889
65.6257936508,6.5694444444
66.5142857143,5.9722222222
64.096031746,6.2111111111
66.4252136752,5.3611111111
64.0873626374,6.1555555556
69.7044146825,5.0320436508
66.8666666667,7.1888888889
60.1,11.3
46.7833333334,16.0666666667
27.9021825397,27.7803571429
29.5666666667,23.4666666667
36.6611111111,19.3833333333
58.8444444445,8.0222222222
62.2476190476,7.9555555556
60.3666666667,8.8777777778
64.3944444445,8.3055555556
68.4,6.8333333333
67.8345238095,6.0341269841
68.1,6.0722222222
67.1555555556,6.1166666667
67.2757936508,5.9444444444
65.0328042328,5.1439153439
65.0518518518,7.4074074074
61,9.9555555555
53.962962963,10.3555555556
52.5111111111,9.9333333333
49.9059422059,9.8455026455
50.6536680912,9.479297246
55.3481481482,8.2814814815
60.6518518518,6.8518518519
64.4074074074,6.3481481481
63.5529100529,7.4888888889
63.3652421652,7.6761904762
64.2153439153,5.8846560847
65.9878306878,6.4349206349
64.8412698413,5.4444444444
63.7777777778,5.8074074074
65.335978836,5.0296296296
64.4740740741,7.2444444444
56.540542328,11.0432539683
50.0356481482,12.5023148148
32.6248677249,21.3243386243
39.0765432099,14.0845679012
53.5328042328,8.4666666667
56.6814814815,6.9661375661
63.9968253968,5.9444444444
64.5333333334,6.7333333333
62.962962963,6.9555555556
64.3013024013,6.4866910867
65.4931216931,5.9925925926
65.1481481481,5.9851851852
65.7407407407,5.7407407407
66.0064713065,5.7894179894
69.2333333333,5.65
65.6857142857,8.028968254
60.2388888889,11.6091269841
38.3416666667,21.1083333333
36.55,23.1444444444
34.6277777778,22.2111111111
27.1833333333,24.9777777778
41.1055555556,17.5166666667
61.0777777778,7.8666666667
56.6111111111,11.2011904762
55.5339285714,10.4916666667
52.6627946128,11.7543771044
58.9666666667,9.3833333333
67.85,6.6222222222
68.1154761905,6.4611111111
68.5883547009,5.9423076923
69.1055555556,5.0055555556
65.9611111111,7.8444444444
61.5777777778,10.0436507937
39.1396825397,20.1646825397
32.7698412698,23.3714285714
27.833994709,25.660978836
27.6936507937,24.7880952381
33.0777777778,19.9944444444
58.5428571429,9.0777777778
59.0722222222,9.3722222222
63.646031746,7.9373015873
68.4682539683,7.1888888889
66.4238095238,6.1011904762
69.0015491453,6.3193643162
69.2158730159,6.1444444444
69.3718253968,5.5555555556
69.797718254,5.4099702381
67.4111111111,7.5111111111
62.776140873,9.9785218254
57.65,11.2833333333
59.2277777778,9.5888888889
60.3547008547,8.2876068376
61.0555555556,7.7555555556
68.0555555556,6.1277777778
66.1702380953,6.9388888889
64.7444444445,7.9888888889
61.2531746032,8.7849206349
57.7666666667,9.2513888889
65.3253968254,6.0111111111
68.8111111111,5.9055555556
67.4320512821,6.2
68.7483211233,5.9170634921
68.9393353175,5.1538194444
64.9111111111,7.3944444444
60.0319940476,10.1507936508
44.7277777778,16.2777777778
40.8222222222,17.1914529915
33.4833333334,21.3444444444
43.9,14.7888888889
57.7297619048,8.2900793651
63.8833333333,7.3222222222
66.5,7.7833333333
67.0166666666,7.4555555556
67.2777777778,6.4277777778
67.3555555556,6.15
66.5603174603,6.8888888889
65.9014652015,5.0857142857
68.5736111111,5.3201388889
70.5399267399,5.1341269841
65.3333333333,7.9666666667
62.3333333334,10.371031746
52.85,14.1611111111
36.0833333333,20.5777777778
32.5555555556,22.4444444445
35.05,20.1555555556
43.1930555556,14.7930555556
58.9222222222,8.6444444444
61.7333333333,8.4888888889
66.8222222222,7.7444444444
67.0876984127,6.5666666667
68.4246031746,6.0388888889
68.1375,6.636359127
68.4222222222,6.5666666667
67.5658730159,6.2222222222
69.3642857143,5.2888888889
66.8797619048,7.9833333333
58.7833333334,11.2944444444
40.753968254,18.4158730159
36.1170634921,21.4222222222
30.8404040404,23.4060606061
27.2462835775,25.7582875458
37.3901709402,18.4991452992
50.9777777778,12.3611111111
61.3055555556,8.5611111111
65.4888888889,7.9666666667
66.9611111111,7.2444444444
66.8055555556,6.5277777778
68.4235930736,6.3454545455
67.2671957672,6.4746031746
67.7788359789,6.4814814815
69.3666666667,4.8444444444
64.7722222222,7.9611111111
60.3444444445,9.7444444444
60.4611111111,10.2833333333
56.9196581196,10.0196581197
55.0398989899,10.1929292929
59.128968254,7.9876984127
58.6333333333,8.1666666667
65.5444444444,6.8055555556
65.9888888889,7.8055555556
66.7551587302,7.4222222222
67.4277777778,6.5611111111
67.1285409035,5.8123015873
66.0051587302,6.4777777778
66.644047619,6.2722222222
67.1848595849,6.5794871795
69.8678571429,5.2785714286
69.5388888889,7.8833333333
62.9666666667,9.9773809524
60.2,10.2075396825
57.4222222222,9.6666666667
45.8888888889,14.0722222222
58.5702380952,8.7555555556
59.4691197691,8.568975469
66.0666666667,7.0513888889
65.2722222222,8.1222222222
66.8666666667,7.2777777778
64.7444444444,7.2
68.3,6.0722222222
67.4722222222,5.9777777778
67.6277777778,6.0166666667
68.8333333333,5.4111111111
68.75,5.3111111111
64.3130952381,8.0111111111
60.3468253968,9.9809523809
52.5666666667,12.0833333333
34.2833333333,21.7444444444
30.1827380952,23.314781746
25.7944444445,27.3111111111
34.9638888889,20.2444444444
55.7115384616,9.9290598291
64.9944444444,7.408974359
64.0236111111,7.6555555556
66.2944444444,6.8666666667
67.5964285714,5.5555555556
66.5857142857,6.9444444444
66.4951465201,6.5555555556
67.4936507937,5.3333333333
68.332936508,5.1277777778
64.3555555556,7.4623931624
60.6833333333,9.9079365079
52.8444444444,11.8047619048
47.0650793651,11.6642857143
43.8757936508,12.2780257937
47.6055555556,10.2333333333
56.9773809524,8.0321428571
62.0634920635,7.05
62.9405228758,7.6016339869
66.0162669234,7.0256419234
66.2939903846,6.4948756105
65.5573412698,5.5220734127
66.6894497863,5.7401709402
70.3560846561,7.4513227513
62.6,9.9111111111
48.962962963,16.1851851852
36.4881118881,22.5818181818
35.237037037,20.7
29.9436507937,24.0595238095
34.0888888889,19.0329365079
59.4158119658,8.9119047619
62.2456349206,8.4067460317
66.93125,8.2282738095
67.9134920635,7.8757936508
66.9986111111,6.9491452991
68.1388888889,6.4111111111
66.6761904762,6.2722222222
68.0944444445,6.1111111111
69.1492063492,4.6333333333
67.6007936508,7.8801587302
60.1333333333,12.1166666667
30.8821428572,23.9876984127
19.044047619,31.9527777778
28.6888888889,24.9777777778
28.3412698413,25.9944444444
29.4217171717,25.0945165945
37.7333333333,20.6444444444
52.1424603175,11.7107142857
64.5611111111,7.4222222222
69.453968254,6.4166666667
66.9666666667,5.8777777778
66.3654761905,6.1369047619
67.95,6.1166666667
67.2624847375,5.851984127
71.4603174603,5.15
68.1207070707,8.0292929293
62.9166666667,10.7091269841
60.5,10.6833333333
53.0111111111,11.6123015873
51.9138888889,10.7486111111
50.9432539683,11.1698412698
58.2722222222,8.7
64.3924603175,7.7603174603
67.1773809524,7.0444444444
68.8408730159,6.95
68.6388888889,6.9333333333
67.1396825397,6.1222222222
67.0599206349,6.346031746
66.553968254,6.8388888889
69.2888888889,5.35
69.1785714286,5.2420634921
67.7404761905,7.8277777778
57.6079365079,11.8222222222
44.7838293651,18.2203373016
39.1388888889,20.3055555556
37.7009102009,19.2637834388
33.123015873,20.8043956044
37.5119047619,18.8821428571
48.7535714286,12.3440476191
59.1996031746,9.0746031746
61.7111111111,8.7555555556
66.7444444445,6.9111111111
69.3777777778,6.3277777778
69.1662698413,6.8047619048
67.8884615385,6.1626984127
66.5538156288,6.458974359
68.2,4.9388888889
67.2,7.9180059524
62.5257936508,10.0333333333
56.7833333333,11.9333333333
50.5265873016,13.8126984127
35.1431623932,19.6686507937
47.1084249084,13.8115689866
61.4850694444,7.8795138889
67.930952381,6.7858974359
67.6277777778,7.4055555556
66.95,7.8666666667
66.7769345238,6.8067460317
69.0591269841,5.9166666667
68.4944444444,6.4666666667
68.0583333334,6.6722222222
67.5226190476,5.8611111111
69.7976190476,5.4
66.1111111111,8.4666666667
63.0666666667,10.4777777778
52.4333333334,13.4599206349
40.8111111111,19.3888888889
39.55,18.9111111111
47.5443121693,12.8197089947
60.0273199023,8.4299145299
68.7084821429,7.2149801587
67.4333333333,7.3722222222
66.9166666667,7.65
66.9111111111,7.7722222222
67.6166666667,6.7888888889
68.1666666667,6.25
67.1,6.1277777778
67.7503968254,6.405952381
67.5246031746,4.9253968254
66.2495535714,7.8898313492
63.3555555556,10.2111111111
55.4666666667,11.0888888889
58.7158730159,10.4603174603
55.532051282,11.2197496947
57.2583333333,9.4138888889
64.1944444444,7.1833333333
66.3563492064,6.7599206349
63.0722222222,7.3333333333
63.1756410256,8.0768315018
64.8523809524,7.1222222222
67.4777777778,6.0722222222
66.45,7.4666666667
65.7956349206,6.4444444444
64.326984127,6.1777777778
67.7845238095,6.0222222222
66.0992063492,8.6777777778
52.1944444444,14.5111111111
14.5785714286,31.3119047619
14.7244047619,35.4651515152
22.9388888889,29.051984127
26.8777777778,27.6944444445
33.1611111111,23.3222222222
48.2555555556,16.3833333333
59.5746031746,9.8
67.6161477411,5.6884920635
66.8833333334,6.1444444444
67.5086080586,6.7376984127
67.1051587302,6.1904761905
68.8900793651,5.7
64.5400793651,9.7952380952
61.7944444444,11.8384615385
49.6277777778,17.0198412698
37.044017094,23.5739316239
33.1111111111,23.5875
43.2507936508,16.4103174603
57.9444444445,10.7333333333
66.4936507937,7.7777777778
66.3336805556,7.9010416667
65.8944444445,7.8666666667
65.7777777778,7.75
66.6472222222,6.6055555556
66.45,6.95
67.1388888889,6.4555555556
65.8742063492,6.1055555556
68.0341880342,6.0888888889
64.9166666667,9.0055555556
54.4444444444,13.7388888889
41.9888888889,20.9
39.9134920635,19.7055555556
39.3333333333,18.9333333333
27.6777777778,24.9277777778
37.030952381,19.4658730159
51.4742063492,11.6388888889
63.9154761905,6.7555555556
63.1742063492,8.3
62.3186507937,8.9444444444
67.3277777778,6.3055555556
67.1099206349,7.2611111111
67.6369047619,6.5611111111
65.7611111111,6.6444444444
69.0055555556,5.9611111111
64.8055555556,9.4888888889
23.4555555556,34.6722222222
11.6234126984,39.4972222222
10.8444444445,38.3714285714
12.4208333333,35.7486111111
10.8571428571,37.3046092796
66.4137896825,7.0301587302
65.2722222222,6.5444444444
68.7119047619,6.0944444444
65.0277777778,8.9388888889
56.8888888889,13.1611111111
44.3666666667,18.4722222222
39.3055555555,22.3888888889
37.9611111111,21.6888888889
44.2706043956,15.2277777778
60.4555555555,9.45
62.8388888889,8.2722222222
63.9888888889,8.5611111111
62.7666666667,9.0388888889
66.2277777778,6.8444444444
68.25,6.3222222222
66.0293650794,6.4543650794
66.3125,5.9847222222
66.7277777778,5.7277777778
67.1607142857,5.1777777778
61.8083333333,9.1936507936
57.7747863248,12.5564102564
53.5209401709,13.3162393162
52.7067460318,12.8833333333
55.5111111111,12.0555555556
56.6222222222,10.3277777778
66.05,6.7444444444
66.2166666667,6.4388888889
65.2833333333,7.4555555556
66.5166666667,6.3944444444
65.8087301587,6.5388888889
67.2833333333,6.0888888889
65.1833333333,6.5166666667
65.630952381,6.7166666667
66.4452075702,5.5888888889
67.0234126984,5.3555555556
65.3222222222,8.1408730159
60.6555555556,11.601984127
57.6722222222,11.9888888889
59.571031746,11.4111111111
60.0055555556,9.7722222222
61.6638888889,7.75
65.2579365079,6.5555555556
63.8333333333,6.9833333333
66.1611111111,7.7555555556
65.1944444444,7.3166666667
65.7333333333,7.0555555556
67.2944444445,6.8055555556
65.6888888889,6.3888888889
67.0718253968,6.0722222222
66.7611111111,6.0666666667
67.4067460318,5.7069444444
66.2457264957,8.0068376068
59.3888888889,11.2904761905
57.5222222222,12.3611111111
56.9555555556,11.3944444444
56.3277777778,10.5722222222
56.0595238095,11.1777777778
64.0083943834,7.4233211233
65.1265873016,7.2126984127
65.979945055,7.1613553114
66.7889690171,7.4805021368
66.3111111111,7.0277777778
66.1805555555,6.2611111111
66.8197496947,6.114957265
67.5357142857,5.9126984127
67.3555555556,6.3277777778
66.7230540293,5.7019497863
65.0305601806,8.3801994302
61.7547267547,11.0738021238
56.7675747863,12.6154151404
58.1621527778,11.8795138889
52.5996031746,11.3390873016
53.9993055556,10.7276289682
56.4843434344,10.4861111111
60.8957264957,9.041025641
64.1760461761,7.8063852814
65.3305555556,7.6291666667
67.0357142857,6.7567460317
66.4017361111,6.3135416667
66.9722222222,7.0777777778
66.3166666667,6.3833333333
66.1666666667,6.6722222222
66.0386904762,5.6486111111
63.0517361111,8.2173611111
59.3361111111,9.9861111111
59.6423076923,9.5595238095
58.989957265,9.5736263736
61.7286630037,8.0624542125
63.8341269841,6.5825396825
65.930952381,6.3833333333
64.688949939,7.1170634921
66.4274992369,6.9610042735
64.4405830281,7.278525641
67.4218253968,6.2932539683
67.4508547008,5.6
66.9543650794,6.0009348291
66.5657203907,5.9884004884
64.8253021284,5.8249684343
67.3055555556,5.3611111111
66.6150793651,7.7408730159
63.1111111111,9.9388888889
61.85,10.3722222222
62.5166666667,8.9166666667
64.4473214286,7.7595238095
64.2222222222,6.4666666667
63.5055555556,6.7944444444
64.9412698413,6.9662698413
64.3646825397,8.025
66.1722222222,7.6
66.2123931624,6.9047008547
68.0388888889,6.2111111111
66.7123015873,6.3944444444
65.598015873,6.5166666667
66.0773809524,6.0555555556
70.6084656085,5.2148148148
68.3703703704,8.2222222222
66.5703703704,9.9555555556
64.0534391534,9.8661375661
65.0666666667,9.4888888889
64.8222222222,8.962962963
65.9481481482,7.5037037037
67.1185185185,7.1851851852
67.164021164,7.0888888889
67.5185185185,7.5259259259
68.1037037037,7.9925925926
69.2037037037,6.5185185185
68.4375661376,6.5481481481
69.9111111111,6.1111111111
68.6,6.7777777778
64.3597222222,6.6722222222
68.6277777778,5.1611111111
66.0166666667,8.3119047619
63.9333333333,9.8722222222
61.0333333333,10.6222222222
58.6777777778,11.0444444444
57.3222222222,11.9222222222
54.1384920635,11.3611111111
58.3908730159,10.3496031746
64.3909722222,7.9190972222
64.7333333333,7.3666666667
66.1888888889,7.3833333333
67.1472222222,6.9444444444
66.9,6.7555555556
66.6576923077,6.3
67.1773809524,6.5
65.173015873,5.55
67.6944444444,5.3888888889
65.9792162699,8.0456349206
64.6162393163,9.9806776557
62.6555555556,10.3198412699
63.9277777778,9.0388888889
64.3988095238,7.9742063492
65.6166666667,7.7166666667
63.7174603175,6.9944444444
66.3666666667,6.9666666667
66.0840811966,7.5210470085
67.05,7.2277777778
67.8777777778,7.0944444444
67.0134920635,7.0388888889
66.7146825397,6.6
66.028968254,6.7722222222
67.5611111111,5.95
67.4555555556,4.8263888889
65.7277777778,7.1111111111
65.3555555555,8.3277777778
64.1444444444,8.2388888889
63.9666666667,6.6444444444
63.3027777778,6.95
62.3714285714,6.5575396825
63.5484126984,6.1833333333
62.7055555556,6.6222222222
64.272985348,5.930952381
65.5764957265,6.2111111111
65.9443833944,5.8563492064
64.9566849817,5.1944444444
66.7862914863,5.6709401709
66.826984127,6.0874338624
66.6397130647,5.9555555556
68.0125152625,5.4936507937
65.0273504274,7.5465811966
63.3888888889,10.0166666667
63.0888888889,10.1055555556
59.8850694445,10.3185515873
65.2555555556,7.6444444444
66.7444444445,6.2944444444
65.8055555556,6.75
66.9388888889,6.6222222222
64.9734126984,6.7067460317
66.2055555555,7.7472222222
66.8333333333,7.0555555556
67.4094246032,5.8232638889
66.6,6.1166666667
67.0944444445,5.7611111111
66.201984127,5.9273809524
67.9587301587,5.5611111111
66.4027777778,7.971031746
62.9,10.5
57.2388888889,13.5222222222
53.7666666667,12.7111111111
43.6222222222,15.7611111111
55.5833333333,11.5722222222
60.869047619,10.0055555556
66.3222222222,7.5611111111
64.8678571429,8
63.9944444444,8.5222222222
66.45,7.6666666667
66.7073870574,6.2230769231
66.5194444444,6.8162698413
65.4666666667,6.6
65.705952381,6.1444444444
67.6305555556,5.2444444444
65.2,8.4166666667
60.6388888889,11.6428571429
46.5333333333,17.2888888889
34.6166666667,22.1531746032
31.9444444444,24.9166666667
33.2083333333,22.4638888889
45.21001221,15.0692918193
56.05,10.85
58.2944444445,11.35
59.8468253968,10.7313492064
65.9833333333,7.2722222222
65.8833333333,6.6722222222
64.6666666667,6.4666666667
65.1408730159,6.4055555556
64.7285714286,5.8281746032
66.3218253968,5.6638888889
65.9435897436,8.5722222222
61.6611111111,11.1888888889
44.8555555556,16.45
32.1793650794,22.5615079365
23.5444444444,26.8444444445
22.3924603175,27.905952381
17.380952381,31.746031746
67.3095806971,2.8047008547
65.6467615718,4.0944444444
63.823046398,5.5666666667
45.0911130536,14.0555555556
32.5138736264,22.4321428572
35.0485653236,22.1702380952
37.7069444444,17.5666666667
35.9896110834,17.3444444444
35.0213598901,16.7662698413
63.1884310134,3.0992063492
64.8640262515,2.7611111111
67.1607614608,2.4388888889
66.6447857698,2.6924107143
66.3189033189,4.0261904762
60.0504985755,6.2111111111
49.2840007215,10.1635225885
22.85503663,20.8440476191
18.3611874237,22.8050213675
26.5991341991,20.4155844156
32.6062881563,12.1531746032
38.158008658,8.9444444444
42.6681388057,8.2527777778
56.1236111111,3.6333333333
65.1151251526,3.4178571429
65.128495116,2.9166666667
66.3553824963,2.8380619381
65.97252331,4.1944444444
57.9726190476,7.5984126984
51.5621239871,9.5561965812
41.0686507936,15.5357142857
25.8747354497,16.9222222222
20.7031746032,18.8055555556
26.9502314815,15.098015873
28.0683261183,13.3555555556
62.5175925926,3.385042735
61.0927489178,3.2253968254
66.8281288156,2.7867521368
65.4805587931,4.2222222222
64.3863455989,5.7369047619
58.751029526,7.998015873
46.1651098901,13.0111111111
23.9310175935,20.9202380952
18.5608669109,20.8817460317
19.0302910053,19.9975198413
39.8121031746,9.3674603175
44.1120879121,7.2111111111
61.1175657676,4.2277777778
65.0455433455,3.8298611111
64.9511460762,3.1666666667
64.8706908832,3.3166666667
63.4007367632,3.4083333333
66.7101361601,2.8388888889
65.2868455619,2.7055555556
62.6581649832,4.8555555556
60.0477855478,6.6606060606
53.0696581197,8.5944444444
40.8208333333,13.3515873016
34.3032254782,16.6123015873
30.0111111111,12.778125
38.3119047619,8.4055555556
46.4961996337,3.4666666667
47.3147639398,5.0170634921
49.7774470899,3.5888888889
55.2181693307,3.4444444444
61.759210928,2.9722222222
64.4420995671,3.31875
66.1524336774,2.948015873
65.640480353,3.1055555556
65.973015873,2.8611111111
38.5776785714,14.4055555556
23.7734279609,20.6928571429
27.2365079365,17.8797619048
26.3619227994,16.1575396825
24.1154265873,18.3853174603
28.026778083,17.3666666667
59.039957265,3.2214285714
66.8453241203,2.7409090909
66.9498515374,3.5555555556
65.8441826692,2.9230769231
65.8780774781,2.5218253968
66.3398268398,4.3333333333
53.6658670034,8.7777777778
52.5449888075,9.2273809524
43.0494200244,14.7333333333
29.3172466423,15.0833333333
17.7041259666,19.8626984127
21.3527777778,22.9861111111
29.7318376068,15.5159722222
40.3449786325,8.5722222222
47.1069444444,6.6686507936
51.5733946609,4.173015873
67.2355635105,3.326984127
66.0668956044,3.5777777778
66.268513431,2.7232142857
67.4475427351,3.0426739927
64.7276251526,4.6777777778
62.9016506642,6.2162698413
55.5902486403,8.6833333333
47.7254273504,11.65
45.0575396825,9.7388888889
53.3664351852,3.9944444444
53.7027167277,3.7111111111
63.8011433012,4.0150793651
66.4235583861,3.5527777778
63.2515151515,4.496969697
64.7605769231,3.7277777778
64.0917915418,3.3111111111
62.6051161801,3.4329365079
63.7459998335,3.15
63.6260401635,2.9222222222
64.8610722611,2.6833333333
64.7963702964,4.3956349206
62.3476495727,5.7773809524
51.0714590965,12.7777777778
39.8091269841,12.3333333333
40.4370310245,10.8341269841
47.8365740741,5.4111111111
49.483471621,3.7186507937
57.4838161838,4.3
63.2327020202,3.9791666667
63.9629218004,4.1209401709
66.8482212232,3.8611111111
66.1299145299,3.3944444444
66.0630772006,3.5402777778
66.9689033189,3.1358974359
65.9295482295,3.2888888889
65.8093850594,2.6666666667
65.6602628853,3.7264957265
59.1617877493,6.3888888889
60.2278860029,5.973015873
57.5567932068,6.8
60.758008658,4.178968254
58.6974123099,3.55
62.8026404151,3.6611111111
64.7790524291,3.5277777778
65.5128385503,3.6571428571
67.2291208791,3.7430555556
66.3187049062,3.8555555556
66.4998529249,3.1341269841
63.5196599697,2.6833333333
62.1204365079,3.0297619048
62.7258671884,3.3944444444
66.3570970696,2.7448412698
64.298024198,4.0047619048
62.6193278943,6.0777777778
60.6145493396,6.7111111111
53.156990232,9.8555555556
41.6027777778,12.5678571429
41.4125,8.7722222222
48.6866522367,3.4611111111
51.8879176379,3.5325396825
65.135515873,3.9321428571
63.8539016539,4.3944444444
64.1713758464,3.5476190476
64.4256433381,2.7312003968
64.9773504274,3.1055555556
66.7509240759,3.2888888889
66.3904095904,2.8944444444
66.9949252137,2.7154761905
65.6361513487,3.776984127
63.1590728716,6.7095238095
59.8631410257,6.6406746032
49.7840909091,9.2833333333
49.9485449735,8.1222222222
43.1638888889,7.3222222222
39.3212181337,7.2444444445
49.2261294261,3.6388888889
50.0915764791,4.1111111111
62.465505328,4.1333333333
67.1691433567,3.6555555556
66.1486212861,3.4222222222
67.4687562438,3.6055555556
66.9175916676,3.5416666667
66.7968330281,2.8388888889
67.1594239094,2.8146825397
67.1081668332,4.5178571429
64.7583543771,6.0222222222
61.2628205128,6.0611111111
47.237530525,10.8897435897
37.1647306397,15.2908730159
41.6221500722,7.1091269841
50.7333333333,4.1515151515
50.5920662671,3.5103174603
58.7538600289,3.9420634921
66.2253468753,4.2944444444
66.4781926407,3.7111111111
65.7293595294,3.7611111111
65.2012321012,3.2904761905
68.336038961,3.2111111111
66.0362609613,2.671031746
63.6769230769,2.7222222222
67.7049852925,4.1234432234
63.1308337496,5.7611111111
59.2887445888,6.0787878788
56.5674603174,6.9111111111
60.8494463869,4.0337301587
50.8771645022,5.3222222222
48.9362840863,5.903968254
46.5574730825,7.9305555556
61.4826761202,2.7388888889
64.6478535354,2.5944444444
65.8517746143,4.3277777778
65.2673229548,5.75
62.9781662782,6.0162698413
58.8183760684,5.8444444444
57.2166065416,4.7666666667
52.0128739316,3.9777777778
53.806027306,3.90995671
52.8503607504,3.8972222222
61.929719586,3.7944444444
63.9722222222,4.0277777778
64.3782203907,3.4603174603
66.4942349317,3.0888888889
64.8687451437,3.0277777778
66.1198405761,3.3813492063
68.7294825545,2.6194444444
67.8769452769,2.8293650794
67.8755952381,4.3222222222
66.8972222222,5.7
58.8049825175,7.5564102564
41.8294871795,13.0444444444
45.6810661561,10.7211805556
54.8140970141,4.2222222222
54.5908924409,3.7226190476
63.5610708736,4.1611111111
65.2727813853,3.9087301587
66.1077380952,4.280952381
65.9768925519,4.1777777778
64.0549714175,2.8777777778
65.9972471972,3.2611111111
67.1198819698,3.6936507937
65.0987512488,3.1777777778
64.6598790099,3.1166666667
63.2456145706,4.5
59.3484848485,6.8380952381
51.9749632312,9.5357142857
39.0287393163,15.2722222222
29.2789201539,15.4198412698
26.9753933567,15.3948717949
26.7637917638,15.3599206349
39.55625,8.3611111111
43.7476870352,6.3055555556
52.5606227106,6.9428571429
59.2998778999,3.9337606838
63.6913961039,3.1555555556
64.0331779332,3.7833333333
64.7083435083,3.0281746032
68.179989455,2.7055555556
65.0329365079,4.544047619
63.3176549145,5.403125
59.2046959984,7.1888888889
56.4584401709,7.7777777778
52.0007478632,8.9
57.1719363969,3.7
57.4412968975,4.1257936508
65.370959596,3.9833333333
62.2323717949,4.3166666667
63.088243007,4.221031746
65.8093697969,3.5166666667
63.7026214526,3.1075396825
64.9159854035,2.7388888889
63.4541042291,3.2694444444
62.7334757835,3.0166666667
66.9218614719,2.9081349206
