,Date,Team 1 ID,Team 2 ID,winner
21760,2016Q4,7010,6667,7010
21761,2016Q4,7010,6667,6667
21812,2016Q4,5005,6817,5005
21759,2016Q4,7010,6667,6667
21752,2016Q4,5995,6137,6137
21767,2016Q4,4991,5422,4991
21768,2016Q4,4991,5422,5422
21769,2016Q4,4991,5422,5422
21773,2016Q4,5752,6667,5752
21774,2016Q4,5752,6667,6667
21772,2016Q4,5752,6667,6667
21781,2016Q4,7157,6978,7157
21801,2016Q4,7157,6978,7157
21800,2016Q4,7157,6978,6978
21796,2016Q4,5005,6290,5005
21795,2016Q4,5005,6290,5005
21779,2016Q4,7413,6290,6290
21794,2016Q4,5005,6290,6290
21785,2016Q4,7157,7200,7157
21793,2016Q4,6807,7157,7157
26106,2017Q1,7533,7157,7533
26105,2017Q1,7533,7157,7533
26122,2017Q1,6211,6710,6211
26121,2017Q1,6211,6710,6211
26141,2017Q1,5752,7557,7557
26148,2017Q1,6290,5005,6290
26120,2017Q1,6615,5974,5974
26143,2017Q1,5005,6290,6290
26144,2017Q1,7557,5752,7557
26145,2017Q1,6301,6431,6301
26147,2017Q1,5973,6211,6211
26119,2017Q1,6615,5974,5974
26170,2017Q1,7157,6896,7157
26194,2017Q1,7557,5752,7557
26176,2017Q1,5995,5929,5995
26226,2017Q1,5995,5929,5995
26227,2017Q1,5995,5929,5995
26102,2017Q1,4991,4688,4991
26230,2017Q1,6211,6386,6211
26221,2017Q1,7157,6896,7157
26220,2017Q1,7157,6896,7157
26171,2017Q1,7157,6896,7157
26198,2017Q1,6290,5005,6290
26195,2017Q1,6301,6431,6301
26193,2017Q1,5005,6290,6290
26191,2017Q1,5752,7557,7557
26181,2017Q1,6211,6386,6211
26180,2017Q1,6211,6386,6211
26177,2017Q1,5995,5929,5995
26197,2017Q1,5973,6211,6211
26101,2017Q1,4991,4688,4991
26055,2017Q1,6615,5974,5974
26094,2017Q1,5973,7104,5973
26054,2017Q1,6615,5974,5974
26041,2017Q1,7533,7157,7533
26040,2017Q1,7533,7157,7533
26037,2017Q1,4991,4688,4991
26036,2017Q1,4991,4688,4991
26031,2017Q1,6736,6137,6137
26056,2017Q1,6211,6710,6211
26029,2017Q1,5973,7104,5973
26025,2017Q1,6137,6736,6137
26022,2017Q1,6290,7557,6290
26019,2017Q1,7010,6386,7010
26231,2017Q1,6211,6386,6211
26021,2017Q1,6386,7010,7010
26020,2017Q1,7557,6290,6290
26028,2017Q1,7104,5973,5973
26096,2017Q1,6736,6137,6137
26057,2017Q1,6211,6710,6211
26068,2017Q1,4674,4494,4494
26093,2017Q1,7104,5973,5973
26090,2017Q1,6137,6736,6137
26087,2017Q1,6290,7557,6290
26086,2017Q1,6386,7010,7010
26085,2017Q1,7557,6290,6290
26084,2017Q1,7010,6386,7010
26067,2017Q1,7533,5991,7533
26079,2017Q1,4608,4991,4608
26076,2017Q1,4494,4674,4674
26075,2017Q1,4991,4608,4991
26074,2017Q1,7175,6665,6665
26073,2017Q1,7331,6902,6902
26070,2017Q1,5991,7533,7533
26069,2017Q1,7532,7157,7532
26077,2017Q1,6665,7175,6665
26240,2017Q1,6211,6736,6211
26428,2017Q1,4991,4411,4411
26244,2017Q1,5752,6211,6211
26417,2017Q1,4674,6667,6667
26419,2017Q1,7157,7586,7157
26420,2017Q1,6902,7532,7532
26421,2017Q1,6667,4674,4674
26422,2017Q1,4608,6667,4608
26424,2017Q1,6902,6651,6651
26425,2017Q1,5995,5310,5310
26426,2017Q1,4411,4991,4411
26432,2017Q1,6667,4608,4608
26435,2017Q1,5310,5995,5310
26437,2017Q1,6301,7587,6301
26454,2017Q1,6211,5974,5974
26455,2017Q1,6211,5974,5974
26457,2017Q1,5378,5310,5310
26458,2017Q1,5991,4991,5991
26462,2017Q1,4991,5991,4991
26463,2017Q1,4411,4674,4411
26504,2017Q1,5974,7010,7010
26503,2017Q1,5974,7010,7010
26014,2017Q1,4608,4991,4608
26488,2017Q1,6615,7104,6615
26487,2017Q1,6386,5005,5005
26486,2017Q1,7104,6615,6615
26415,2017Q1,6211,5974,5974
26485,2017Q1,5005,6386,5005
26483,2017Q1,7558,6301,6301
26482,2017Q1,5974,6673,6673
26479,2017Q1,4608,7533,7533
26478,2017Q1,7533,4608,4608
26470,2017Q1,5310,5378,5310
26465,2017Q1,4674,4411,4411
26484,2017Q1,6673,5974,6673
26241,2017Q1,6211,6736,6211
26414,2017Q1,6211,5974,5974
26395,2017Q1,5310,5995,5310
26245,2017Q1,5752,6211,5752
26246,2017Q1,5752,6211,6211
26247,2017Q1,5995,5991,5995
26248,2017Q1,5995,5991,5995
26264,2017Q1,6211,6736,6211
26265,2017Q1,6211,6736,6211
26268,2017Q1,5752,6211,6211
26269,2017Q1,5752,6211,5752
26270,2017Q1,5752,6211,6211
26271,2017Q1,5995,5991,5995
26272,2017Q1,5995,5991,5995
26280,2017Q1,7532,6651,7532
26295,2017Q1,7532,6651,7532
26318,2017Q1,5395,7157,5395
26329,2017Q1,4991,5310,5310
26330,2017Q1,4991,5310,4991
26331,2017Q1,4991,5310,4991
26392,2017Q1,6667,4608,4608
26388,2017Q1,4991,4411,4411
26386,2017Q1,4411,4991,4411
26385,2017Q1,5995,5310,5310
26384,2017Q1,6902,6651,6651
26382,2017Q1,4608,6667,4608
26397,2017Q1,6301,7587,6301
26381,2017Q1,6667,4674,4674
26379,2017Q1,7157,7586,7157
26377,2017Q1,4674,6667,6667
26364,2017Q1,4991,5310,4991
26363,2017Q1,4991,5310,4991
26362,2017Q1,4991,5310,5310
26351,2017Q1,5395,7157,5395
26380,2017Q1,6902,7532,7532
26012,2017Q1,6665,7175,6665
25736,2017Q1,5973,6736,5973
26010,2017Q1,4991,4608,4991
25721,2017Q1,6736,5973,5973
25722,2017Q1,4608,5991,4608
25726,2017Q1,7557,5974,7557
25730,2017Q1,5974,7557,5974
25733,2017Q1,7557,6386,7557
25734,2017Q1,7557,6386,7557
25735,2017Q1,5973,6736,5973
25741,2017Q1,7157,6651,6651
25742,2017Q1,7157,6651,6651
25749,2017Q1,5995,6896,5995
25750,2017Q1,5995,6896,5995
25775,2017Q1,6290,6137,6137
25781,2017Q1,6137,6290,6137
25782,2017Q1,6615,6673,6673
25785,2017Q1,6211,5005,6211
25786,2017Q1,5005,6211,6211
25787,2017Q1,6673,6615,6673
25836,2017Q1,6651,7533,7533
25835,2017Q1,6301,7624,6301
25834,2017Q1,6301,7624,6301
25832,2017Q1,7532,5395,7532
25827,2017Q1,7557,5005,7557
25826,2017Q1,7557,5005,7557
25719,2017Q1,5973,6736,5973
25825,2017Q1,7557,5005,5005
25817,2017Q1,5991,7532,5991
25816,2017Q1,5991,7532,7532
25808,2017Q1,6211,7624,6211
25807,2017Q1,6211,7624,6211
25796,2017Q1,6211,4643,6211
25795,2017Q1,6211,4643,6211
25818,2017Q1,5991,7532,5991
25837,2017Q1,6651,7533,7533
25712,2017Q1,4494,7533,4494
25710,2017Q1,7533,4494,4494
25616,2017Q1,5995,7175,7175
26508,2017Q1,5310,5991,5991
25619,2017Q1,7175,5995,5995
25621,2017Q1,7557,6301,7557
25622,2017Q1,7557,6301,6301
25631,2017Q1,5929,7157,7157
25632,2017Q1,5929,7157,7157
25641,2017Q1,6290,6301,6301
25642,2017Q1,6290,6301,6290
25643,2017Q1,6290,6301,6301
25644,2017Q1,4494,7020,7020
25645,2017Q1,4494,7020,4494
25646,2017Q1,4494,7020,7020
25650,2017Q1,6665,5378,5378
25652,2017Q1,7157,6902,6902
25653,2017Q1,7157,4688,7157
25654,2017Q1,5378,6665,5378
25709,2017Q1,5991,4608,4608
25706,2017Q1,6667,4411,6667
25702,2017Q1,4411,6667,6667
25700,2017Q1,4991,7169,4991
25699,2017Q1,4991,7169,4991
25683,2017Q1,4643,6211,4643
25711,2017Q1,7020,7532,7020
25682,2017Q1,4643,6211,6211
25670,2017Q1,5752,7010,7010
25668,2017Q1,5995,7533,7533
25667,2017Q1,7010,5752,5752
25663,2017Q1,6673,6386,6673
25657,2017Q1,7533,5995,7533
25656,2017Q1,6987,6301,6301
25671,2017Q1,6386,6673,6673
26011,2017Q1,4494,4674,4674
25838,2017Q1,7010,6386,7010
25842,2017Q1,6902,7175,6902
25939,2017Q1,4411,6134,4411
25940,2017Q1,6665,7533,6665
25942,2017Q1,5378,4991,5378
25943,2017Q1,7532,4688,7532
25944,2017Q1,6902,7020,7020
25945,2017Q1,4991,5378,4991
25955,2017Q1,5991,6902,5991
25956,2017Q1,5991,6902,5991
25959,2017Q1,5310,7175,5310
25961,2017Q1,6134,4411,4411
25962,2017Q1,7533,6665,7533
25965,2017Q1,7175,5310,7175
25967,2017Q1,4411,6134,4411
25968,2017Q1,6665,7533,6665
25970,2017Q1,5378,4991,5378
25971,2017Q1,7532,4688,7532
25972,2017Q1,6902,7020,7020
26009,2017Q1,7175,6665,6665
26008,2017Q1,7331,6902,6902
26005,2017Q1,5991,7533,7533
26004,2017Q1,7532,7157,7532
26003,2017Q1,4674,4494,4494
26002,2017Q1,7533,5991,7533
25937,2017Q1,7175,5310,7175
26001,2017Q1,4643,6301,4643
25999,2017Q1,7010,5973,7010
25998,2017Q1,7010,5973,5973
25997,2017Q1,7010,5973,7010
25984,2017Q1,5991,6902,5991
25983,2017Q1,5991,6902,5991
25973,2017Q1,4991,5378,4991
26000,2017Q1,4643,6301,4643
25839,2017Q1,7010,6386,7010
25934,2017Q1,7533,6665,7533
25931,2017Q1,5310,7175,5310
25843,2017Q1,6902,7175,7175
25844,2017Q1,6902,7175,6902
25857,2017Q1,5752,7106,5752
25858,2017Q1,5752,7106,5752
25865,2017Q1,7145,7533,7533
25866,2017Q1,7145,7533,7145
25869,2017Q1,6301,6710,6301
25870,2017Q1,6301,6710,6710
25879,2017Q1,7557,4643,7557
25880,2017Q1,7557,4643,4643
25889,2017Q1,6134,7533,7533
25890,2017Q1,6134,7533,7533
25891,2017Q1,5973,6301,5973
25892,2017Q1,5973,6301,5973
25893,2017Q1,7557,6736,7557
25894,2017Q1,7557,6736,7557
25895,2017Q1,5974,6710,5974
25925,2017Q1,6615,6431,6615
25924,2017Q1,6615,6431,6615
25920,2017Q1,7010,7557,7010
25919,2017Q1,7010,7557,7010
25918,2017Q1,7557,6710,6710
25917,2017Q1,7557,6710,7557
25933,2017Q1,6134,4411,4411
25914,2017Q1,7533,5988,7533
25912,2017Q1,6896,7533,7533
25911,2017Q1,6896,7533,7533
25902,2017Q1,7533,5929,5929
25901,2017Q1,7533,5929,7533
25897,2017Q1,5974,6710,5974
25896,2017Q1,5974,6710,6710
25913,2017Q1,7533,5988,7533
26509,2017Q1,5310,5991,5310
27152,2017Q1,5752,6615,5752
26515,2017Q1,5378,5310,5310
27084,2017Q1,7175,4494,4494
27085,2017Q1,7169,7532,7169
27086,2017Q1,4494,7175,7175
27097,2017Q1,4501,6902,6902
27099,2017Q1,7532,5988,7532
27119,2017Q1,4674,7663,7663
27120,2017Q1,4674,7663,4674
27121,2017Q1,4674,7663,7663
27130,2017Q1,7331,7157,7157
27131,2017Q1,5988,7157,5988
27134,2017Q1,5395,4674,5395
27135,2017Q1,6134,6665,6665
27138,2017Q1,4608,4411,4411
27142,2017Q1,6651,7157,7157
27074,2017Q1,4674,7663,7663
27143,2017Q1,4602,4674,4602
27149,2017Q1,4411,4608,4608
27151,2017Q1,5995,4991,5995
27153,2017Q1,5973,6386,5973
27154,2017Q1,5395,4674,4674
27156,2017Q1,7157,5929,7157
27157,2017Q1,7589,6301,6301
27158,2017Q1,6615,6137,6137
27160,2017Q1,6386,5973,5973
27161,2017Q1,6615,5752,5752
27162,2017Q1,6137,6615,6615
27190,2017Q1,7331,7157,7157
27191,2017Q1,5988,7157,5988
27194,2017Q1,5395,4674,5395
27195,2017Q1,6134,6665,6665
27146,2017Q1,6665,6134,6665
27073,2017Q1,4674,7663,4674
27072,2017Q1,4674,7663,7663
27052,2017Q1,7532,5988,7532
26945,2017Q1,5310,7532,5310
26946,2017Q1,5310,7532,5310
26947,2017Q1,5974,6673,6673
26948,2017Q1,5974,6673,5974
26949,2017Q1,5974,6673,5974
26950,2017Q1,5974,7104,5974
26951,2017Q1,5974,7104,5974
26979,2017Q1,6290,7557,7557
26980,2017Q1,6290,7557,6290
26981,2017Q1,6290,7557,6290
26984,2017Q1,5929,5378,5378
26985,2017Q1,5929,5378,5929
26986,2017Q1,5929,5378,5378
26987,2017Q1,5929,5378,5378
26991,2017Q1,5974,6290,6290
26992,2017Q1,5974,6290,5974
26993,2017Q1,5974,6290,6290
27050,2017Q1,4501,6902,6902
27039,2017Q1,4494,7175,7175
27038,2017Q1,7169,7532,7169
27037,2017Q1,7175,4494,4494
27035,2017Q1,5974,6290,6290
27034,2017Q1,5974,6290,5974
27198,2017Q1,4608,4411,4411
27033,2017Q1,5974,6290,6290
27028,2017Q1,5929,5378,5378
27027,2017Q1,5929,5378,5929
27026,2017Q1,5929,5378,5378
27023,2017Q1,6290,7557,6290
27022,2017Q1,6290,7557,6290
27021,2017Q1,6290,7557,7557
27029,2017Q1,5929,5378,5378
27202,2017Q1,6651,7157,7157
27203,2017Q1,4602,4674,4602
27206,2017Q1,6665,6134,6665
27313,2017Q1,7104,7010,7010
27314,2017Q1,7010,7104,7010
27317,2017Q1,6736,5005,5005
27318,2017Q1,5005,6736,5005
27319,2017Q1,6211,5973,6211
27320,2017Q1,6211,6673,6211
27340,2017Q1,7532,7607,7532
27344,2017Q1,5752,5974,5752
27345,2017Q1,7557,6615,6615
27346,2017Q1,6211,6137,6211
27347,2017Q1,5974,5752,5974
27348,2017Q1,6290,6673,6673
27349,2017Q1,6673,6290,6673
27351,2017Q1,6615,7557,6615
27352,2017Q1,6137,6211,6137
27369,2017Q1,4674,7667,7667
27370,2017Q1,4674,7667,4674
25615,2017Q1,4674,4991,4991
27405,2017Q1,4674,7667,7667
27404,2017Q1,4674,7667,4674
27403,2017Q1,4674,7667,7667
27386,2017Q1,6137,6211,6137
27385,2017Q1,6615,7557,6615
27312,2017Q1,6673,6211,6211
27383,2017Q1,6673,6290,6673
27381,2017Q1,5974,5752,5974
27380,2017Q1,6211,6137,6211
27379,2017Q1,7557,6615,6615
27378,2017Q1,5752,5974,5752
27374,2017Q1,7532,7607,7532
27371,2017Q1,4674,7667,7667
27382,2017Q1,6290,6673,6673
26944,2017Q1,4494,5310,5310
27306,2017Q1,5991,5378,5991
27304,2017Q1,5995,4674,5995
27209,2017Q1,4411,4608,4608
27211,2017Q1,5995,4991,5995
27212,2017Q1,5752,6615,5752
27213,2017Q1,5973,6386,5973
27214,2017Q1,5395,4674,4674
27216,2017Q1,7157,5929,7157
27217,2017Q1,7589,6301,6301
27218,2017Q1,6615,6137,6137
27220,2017Q1,6386,5973,5973
27221,2017Q1,6615,5752,5752
27222,2017Q1,6137,6615,6615
27251,2017Q1,4674,5995,5995
27252,2017Q1,4991,6667,4991
27254,2017Q1,7533,5310,7533
27256,2017Q1,5310,7533,5310
27259,2017Q1,6667,4991,6667
27260,2017Q1,5995,4674,5995
27303,2017Q1,6667,4991,6667
27300,2017Q1,5310,7533,5310
27298,2017Q1,7533,5310,7533
27296,2017Q1,4991,6667,4991
27295,2017Q1,4674,5995,5995
27276,2017Q1,6211,6673,6211
27305,2017Q1,5378,5991,5991
27275,2017Q1,6211,5973,6211
27273,2017Q1,6736,5005,5005
27270,2017Q1,7010,7104,7010
27269,2017Q1,7104,7010,7010
27268,2017Q1,6673,6211,6211
27262,2017Q1,5991,5378,5991
27261,2017Q1,5378,5991,5991
27274,2017Q1,5005,6736,5005
26943,2017Q1,4494,5310,5310
26942,2017Q1,4494,5310,4494
26938,2017Q1,5005,6290,6290
26638,2017Q1,7175,7533,7533
26641,2017Q1,5995,6134,5995
26642,2017Q1,4494,5378,5378
26643,2017Q1,6134,5995,5995
26648,2017Q1,6902,5929,5929
26651,2017Q1,5395,6902,6902
26653,2017Q1,5378,4494,5378
26654,2017Q1,7533,7175,7533
26663,2017Q1,5752,5005,5752
26668,2017Q1,5973,5974,5974
26669,2017Q1,5005,5752,5752
26672,2017Q1,5974,5973,5974
26705,2017Q1,6673,7010,6673
26707,2017Q1,6736,6211,6211
26711,2017Q1,6386,6290,6290
26712,2017Q1,7010,6673,7010
26713,2017Q1,6301,6707,6301
26771,2017Q1,6301,7689,6301
26757,2017Q1,6290,6386,6386
26755,2017Q1,6137,7557,6137
26754,2017Q1,7557,6137,6137
26752,2017Q1,6211,6736,6211
26751,2017Q1,6301,6707,6301
26636,2017Q1,6667,6665,6665
26750,2017Q1,7010,6673,7010
26745,2017Q1,6736,6211,6211
26743,2017Q1,6673,7010,6673
26719,2017Q1,6290,6386,6386
26717,2017Q1,6137,7557,6137
26716,2017Q1,7557,6137,6137
26714,2017Q1,6211,6736,6211
26749,2017Q1,6386,6290,6290
26772,2017Q1,7532,7397,7532
26633,2017Q1,6665,6667,6667
26609,2017Q1,5005,5752,5752
26516,2017Q1,5991,4991,5991
26520,2017Q1,4991,5991,4991
26521,2017Q1,4411,4674,4411
26523,2017Q1,4674,4411,4411
26528,2017Q1,5310,5378,5310
26536,2017Q1,7533,4608,4608
26537,2017Q1,4608,7533,7533
26540,2017Q1,5974,6673,6673
26541,2017Q1,7558,6301,6301
26542,2017Q1,6673,5974,6673
26543,2017Q1,5005,6386,5005
26544,2017Q1,7104,6615,6615
26545,2017Q1,6386,5005,5005
26546,2017Q1,6615,7104,6615
26561,2017Q1,5974,7010,7010
26562,2017Q1,5974,7010,7010
26566,2017Q1,5310,5991,5991
26608,2017Q1,5973,5974,5974
26603,2017Q1,5752,5005,5752
26594,2017Q1,7533,7175,7533
26593,2017Q1,5378,4494,5378
26591,2017Q1,5395,6902,6902
26588,2017Q1,6902,5929,5929
26612,2017Q1,5974,5973,5974
26583,2017Q1,6134,5995,5995
26581,2017Q1,5995,6134,5995
26578,2017Q1,7175,7533,7533
26576,2017Q1,6667,6665,6665
26573,2017Q1,6665,6667,6667
26568,2017Q1,5310,5991,5310
26567,2017Q1,5310,5991,5310
26582,2017Q1,4494,5378,5378
26510,2017Q1,5310,5991,5310
26776,2017Q1,4674,6343,4674
26783,2017Q1,6290,7640,6290
26884,2017Q1,4494,5310,4494
26885,2017Q1,4494,5310,5310
26886,2017Q1,4494,5310,5310
26887,2017Q1,5310,7532,5310
26888,2017Q1,5310,7532,5310
26889,2017Q1,5974,6673,6673
26890,2017Q1,5974,6673,5974
26891,2017Q1,5974,6673,5974
26892,2017Q1,5974,7104,5974
26893,2017Q1,5974,7104,5974
26894,2017Q1,4501,7157,7157
26901,2017Q1,6290,4643,6290
26905,2017Q1,6301,6736,6736
26906,2017Q1,7557,7106,7106
26907,2017Q1,7557,7106,7557
26908,2017Q1,7557,7106,7557
26911,2017Q1,7169,4674,4674
26937,2017Q1,5005,6290,5005
26936,2017Q1,5005,6290,6290
26935,2017Q1,6736,6673,6673
26934,2017Q1,6736,6673,6673
26931,2017Q1,4494,6497,4494
26930,2017Q1,4494,6497,4494
26880,2017Q1,5005,6290,6290
26927,2017Q1,7533,4991,4991
26925,2017Q1,7533,4991,7533
26924,2017Q1,7533,4991,4991
26918,2017Q1,6094,6902,6094
26917,2017Q1,6094,6902,6094
26916,2017Q1,6094,6902,6902
26912,2017Q1,7169,4674,4674
26926,2017Q1,7533,4991,4991
26781,2017Q1,4468,7532,7532
26879,2017Q1,5005,6290,5005
26877,2017Q1,6736,6673,6673
26784,2017Q1,4674,7331,7331
26791,2017Q1,6710,5005,6710
26792,2017Q1,6710,5005,6710
26793,2017Q1,6710,5005,6710
26805,2017Q1,6301,7689,6301
26806,2017Q1,7532,7397,7532
26810,2017Q1,4674,6343,4674
26815,2017Q1,4468,7532,7532
26817,2017Q1,6290,7640,6290
26818,2017Q1,4674,7331,7331
26825,2017Q1,6710,5005,6710
26826,2017Q1,6710,5005,6710
26827,2017Q1,6710,5005,6710
26836,2017Q1,4501,7157,7157
26843,2017Q1,6290,4643,6290
26847,2017Q1,6301,6736,6736
26848,2017Q1,7557,7106,7106
26876,2017Q1,6736,6673,6673
26873,2017Q1,4494,6497,4494
26872,2017Q1,4494,6497,4494
26869,2017Q1,7533,4991,4991
26868,2017Q1,7533,4991,4991
26867,2017Q1,7533,4991,7533
26878,2017Q1,5005,6290,6290
26866,2017Q1,7533,4991,4991
26859,2017Q1,6094,6902,6094
26858,2017Q1,6094,6902,6902
26854,2017Q1,7169,4674,4674
26853,2017Q1,7169,4674,4674
26850,2017Q1,7557,7106,7557
26849,2017Q1,7557,7106,7557
26860,2017Q1,6094,6902,6094
25612,2017Q1,4991,4674,4991
24342,2017Q1,4991,6651,6651
25598,2017Q1,6301,6386,6301
24275,2017Q1,6667,6137,6137
24284,2017Q1,6665,5995,6665
24285,2017Q1,4991,4494,4991
24286,2017Q1,5973,6667,6667
24287,2017Q1,6902,5991,5991
24288,2017Q1,7533,5310,7533
24289,2017Q1,5378,5995,5378
24290,2017Q1,6651,5378,5378
24291,2017Q1,6137,4608,4608
24303,2017Q1,6902,6615,6902
24304,2017Q1,5991,4991,4991
24305,2017Q1,7533,6902,7533
24306,2017Q1,4494,5973,5973
24307,2017Q1,7533,5995,7533
24274,2017Q1,4608,5991,4608
24308,2017Q1,6651,6667,6651
24310,2017Q1,5988,6615,6615
24321,2017Q1,5973,6665,6665
24322,2017Q1,6667,5991,6667
24341,2017Q1,4991,6651,4991
24343,2017Q1,4991,6651,4991
24344,2017Q1,5378,7533,5378
24345,2017Q1,5378,7533,7533
24346,2017Q1,5378,7533,5378
24347,2017Q1,4608,6665,6665
24348,2017Q1,4608,6665,4608
24349,2017Q1,4608,6665,6665
24357,2017Q1,6665,4991,6665
24358,2017Q1,6665,4991,6665
24359,2017Q1,6667,6137,6667
24309,2017Q1,6137,6665,6137
24273,2017Q1,4494,5310,4494
24272,2017Q1,7533,4991,4991
24271,2017Q1,6615,6665,6665
24225,2017Q1,5395,4674,4674
24226,2017Q1,7175,7157,7157
24227,2017Q1,7175,7157,7175
24228,2017Q1,7175,7157,7175
24229,2017Q1,6736,6290,6290
24230,2017Q1,6736,6290,6290
24234,2017Q1,6301,7104,6301
24235,2017Q1,6301,7104,7104
24236,2017Q1,6301,7104,7104
24243,2017Q1,6290,7575,6290
24244,2017Q1,5974,7569,5974
24245,2017Q1,7105,6673,6673
24247,2017Q1,7568,7557,7557
24253,2017Q1,5974,4643,5974
24254,2017Q1,6290,7104,6290
24255,2017Q1,5988,6667,6667
24256,2017Q1,6665,6902,6902
24270,2017Q1,6902,6651,6651
24269,2017Q1,5988,5973,5973
24268,2017Q1,5974,6673,5974
24267,2017Q1,5974,6673,5974
24266,2017Q1,7557,6290,7557
24265,2017Q1,7557,6290,7557
24360,2017Q1,6667,6137,6137
24264,2017Q1,4991,5995,5995
24262,2017Q1,4608,4494,4608
24261,2017Q1,6137,5310,6137
24260,2017Q1,5378,6615,5378
24259,2017Q1,5973,5991,5991
24258,2017Q1,7220,7557,7557
24257,2017Q1,7571,6673,6673
24263,2017Q1,6651,7533,6651
24361,2017Q1,6667,6137,6137
24362,2017Q1,5378,6137,5378
24363,2017Q1,5378,6137,5378
24552,2017Q1,5991,7175,5991
24553,2017Q1,5991,7175,7175
24554,2017Q1,5991,7175,7175
24558,2017Q1,6902,4494,6902
24559,2017Q1,6902,4494,4494
24560,2017Q1,6902,4494,4494
24563,2017Q1,7532,5991,7532
24564,2017Q1,7532,5991,5991
24565,2017Q1,7532,5991,5991
24570,2017Q1,4494,4688,4494
24571,2017Q1,4494,4688,4688
24572,2017Q1,4494,4688,4494
24578,2017Q1,5995,7175,7175
24579,2017Q1,5995,7175,7175
24580,2017Q1,4602,5991,5991
24581,2017Q1,4602,5991,4602
24582,2017Q1,4602,5991,5991
24607,2017Q1,7175,4494,4494
24604,2017Q1,7557,5973,5973
24603,2017Q1,7557,5973,5973
24599,2017Q1,6301,4643,4643
24598,2017Q1,6301,4643,6301
24597,2017Q1,6301,4643,4643
24548,2017Q1,5995,5988,5995
24594,2017Q1,5995,5991,5995
24592,2017Q1,6301,7598,6301
24591,2017Q1,6301,7598,6301
24590,2017Q1,7010,5973,7010
24589,2017Q1,7010,5973,7010
24586,2017Q1,4608,7175,4608
24585,2017Q1,4608,7175,4608
24593,2017Q1,5995,5991,5995
24224,2017Q1,5395,4674,4674
24547,2017Q1,5995,5988,5995
24545,2017Q1,4991,4494,4494
24371,2017Q1,6665,5378,5378
24372,2017Q1,6665,5378,6665
24373,2017Q1,6665,5378,6665
24378,2017Q1,7532,7331,7532
24379,2017Q1,7532,4803,4803
24449,2017Q1,7583,7532,7532
24466,2017Q1,7532,4501,7532
24467,2017Q1,7532,4501,7532
24501,2017Q1,6736,6301,6736
24502,2017Q1,6736,6301,6301
24503,2017Q1,6736,6301,6736
24508,2017Q1,5974,7557,7557
24509,2017Q1,5974,7557,7557
24510,2017Q1,7010,5973,5973
24511,2017Q1,7010,5973,7010
24512,2017Q1,7010,5973,7010
24521,2017Q1,5974,7010,7010
24544,2017Q1,4991,4494,4991
24543,2017Q1,4602,6902,4602
24542,2017Q1,4602,6902,4602
24541,2017Q1,4602,6902,6902
24537,2017Q1,7532,5988,5988
24536,2017Q1,7532,5988,7532
24546,2017Q1,4991,4494,4991
24535,2017Q1,7532,5988,5988
24530,2017Q1,5995,4991,4991
24526,2017Q1,5973,7557,5973
24525,2017Q1,5973,7557,5973
24524,2017Q1,7175,4688,7175
24523,2017Q1,7175,4688,7175
24522,2017Q1,5974,7010,7010
24531,2017Q1,5995,4991,4991
24608,2017Q1,7175,4494,7175
24223,2017Q1,5395,4674,5395
24221,2017Q1,5995,6896,5995
23920,2017Q1,6667,7489,6667
23921,2017Q1,6667,7489,6667
23954,2017Q1,4688,5991,4688
23955,2017Q1,4688,5991,5991
23964,2017Q1,7268,5378,5378
23965,2017Q1,7268,5378,7268
23996,2017Q1,5378,7217,5378
23997,2017Q1,5378,7217,5378
24000,2017Q1,7217,5991,5991
24001,2017Q1,7217,5991,5991
24016,2017Q1,7175,4674,7175
24017,2017Q1,5988,7532,5988
24018,2017Q1,6094,7157,6094
24019,2017Q1,4674,7169,4674
23919,2017Q1,4991,7144,4991
24020,2017Q1,7175,7534,7175
24032,2017Q1,6947,5991,5991
24037,2017Q1,5378,4688,5378
24038,2017Q1,5378,4688,5378
24045,2017Q1,7268,5991,5991
24046,2017Q1,7268,5991,5991
24049,2017Q1,5378,6947,5378
24050,2017Q1,5378,6947,5378
24079,2017Q1,5378,5991,5378
24080,2017Q1,5378,5991,5991
24091,2017Q1,4674,7169,7169
24092,2017Q1,4674,7169,4674
24093,2017Q1,4674,7169,4674
24096,2017Q1,5991,4863,5991
24097,2017Q1,5991,4863,4863
24031,2017Q1,6947,5991,5991
23918,2017Q1,4991,7144,4991
23917,2017Q1,4991,5995,4991
23916,2017Q1,4991,5995,4991
25599,2017Q1,6301,6386,6301
23834,2017Q1,6134,4674,6134
23835,2017Q1,6134,4674,6134
23850,2017Q1,5158,4674,4674
23852,2017Q1,7157,4674,4674
23858,2017Q1,5158,7157,7157
23859,2017Q1,5158,7157,7157
23860,2017Q1,5996,7157,7157
23861,2017Q1,5996,7157,7157
23882,2017Q1,4674,7157,7157
23883,2017Q1,4674,7157,7157
23884,2017Q1,4674,7517,4674
23885,2017Q1,4674,7517,4674
23888,2017Q1,6134,7157,7157
23889,2017Q1,6134,7157,7157
23890,2017Q1,6667,5988,6667
23891,2017Q1,6667,5988,5988
23913,2017Q1,5310,4494,4494
23912,2017Q1,5310,4494,4494
23911,2017Q1,7018,5995,5995
23910,2017Q1,7018,5995,7018
23909,2017Q1,6896,6902,6896
23908,2017Q1,6896,6902,6902
24098,2017Q1,5991,4863,5991
23907,2017Q1,6896,6902,6896
