03,06,14,17,18,14
02,16,21,32,43,06
10,23,42,48,54,03
04,30,37,43,46,42
12,15,30,46,54,01
04,10,33,34,50,14
09,12,16,23,43,37
24,36,44,46,53,18
08,15,16,45,51,11
03,21,34,42,45,39
19,30,41,45,54,14
02,15,26,37,42,36
19,23,27,42,52,01
28,34,37,45,53,32
09,12,24,25,27,33
08,15,20,41,54,22
05,18,20,21,44,27
17,37,41,48,55,39
05,13,14,31,49,30
07,25,29,37,50,17
06,11,14,27,41,38
14,19,22,41,50,21
02,10,39,42,43,23
06,07,36,51,53,17
07,21,43,44,49,29
01,07,08,34,45,15
04,09,18,51,54,10
26,31,35,46,50,28
02,15,25,30,45,17
08,18,38,45,54,23
07,22,27,48,50,17
02,10,31,43,55,14
03,28,34,35,50,08
05,09,27,49,52,06
21,24,42,49,50,01
08,10,11,48,50,16
12,32,40,50,54,37
01,03,30,31,43,36
13,17,19,41,50,13
08,22,31,39,44,11
09,11,26,35,51,32
13,27,28,29,49,36
03,08,30,43,53,15
01,02,18,37,43,37
13,31,36,38,49,02
01,09,19,36,53,33
05,19,24,28,39,24
08,14,35,38,46,24
01,04,10,13,29,03
13,16,20,28,32,36
06,07,32,39,51,31
08,32,33,41,50,22
04,05,13,23,43,34
08,09,39,47,53,04
02,12,25,30,48,38
09,10,29,39,52,20
03,08,22,42,49,39
07,28,31,32,40,14
09,13,23,42,51,15
05,08,10,16,24,05
14,20,22,39,44,14
03,10,14,24,46,37
10,36,40,42,43,42
07,16,38,44,48,18
15,34,39,42,50,12
05,07,24,28,39,36
27,29,31,42,46,33
02,05,07,10,30,23
07,13,17,20,35,35
21,29,38,49,52,42
05,25,46,48,49,06
21,23,39,44,47,19
10,21,27,33,40,02
08,15,17,32,48,24
11,13,18,32,42,04
08,09,13,15,50,09
07,16,33,34,46,27
11,38,44,45,51,41
06,13,37,51,52,25
01,11,35,46,53,29
05,11,14,22,51,17
05,09,11,17,46,39
22,28,32,33,39,42
09,12,35,41,51,36
23,29,37,40,45,38
01,21,28,32,41,09
11,19,25,38,50,35
07,23,40,46,52,41
10,17,20,23,45,31
09,13,27,40,53,28
03,10,18,46,48,08
08,22,30,33,49,06
04,10,15,48,51,13
12,15,18,27,52,36
21,25,27,41,48,25
18,21,28,49,50,16
09,10,15,18,29,09
11,34,37,44,47,23
10,11,16,40,44,02
11,16,20,29,41,12
05,32,43,47,48,33
11,23,32,33,34,38
09,18,32,33,49,27
21,26,37,49,51,25
21,23,27,38,50,38
09,11,22,24,43,02
04,07,10,30,37,37
22,23,26,44,47,12
24,29,33,38,44,07
29,32,39,45,53,16
02,07,11,24,31,18
01,25,29,30,45,12
01,06,11,38,53,11
06,07,16,41,53,23
13,17,35,45,50,02
06,09,16,22,30,04
03,28,36,38,44,01
16,28,35,36,47,31
03,19,47,49,53,04
04,29,45,48,50,01
15,25,31,36,46,37
05,06,26,33,34,13
14,21,29,43,45,26
18,22,33,38,40,19
11,35,43,45,48,42
20,27,30,40,48,11
11,17,40,44,51,21
15,24,49,50,52,40
01,11,17,41,46,24
05,20,22,36,42,11
05,14,17,45,46,41
01,03,10,47,48,27
05,06,19,44,50,28
02,13,29,32,35,04
16,28,33,35,37,17
11,25,40,41,48,03
06,14,34,37,40,07
02,14,27,31,36,09
01,08,17,28,50,20
25,34,36,46,49,09
02,04,28,33,52,18
13,15,25,26,46,28
31,33,44,45,51,31
06,30,35,39,45,31
01,30,32,37,50,19
03,16,27,39,40,03
31,33,35,40,42,40
04,10,11,18,43,41
05,10,29,33,51,35
08,09,16,34,48,08
11,22,26,37,51,21
14,31,35,45,47,35
04,19,39,40,50,22
02,03,13,29,52,25
03,31,38,42,46,02
20,23,36,45,50,09
09,24,45,49,50,37
16,17,23,26,44,13
18,25,30,34,41,10
03,08,12,30,47,23
02,29,31,45,47,04
09,17,32,41,47,08
09,12,16,20,39,01
02,09,36,37,48,16
16,18,26,39,48,22
06,20,43,48,52,28
01,31,33,37,50,40
05,26,39,41,42,39
05,06,12,26,29,30
01,16,30,32,39,02
03,10,31,35,38,16
01,07,36,42,49,41
14,15,31,37,41,31
01,26,27,43,46,31
11,31,35,42,45,35
03,09,17,37,43,39
09,16,21,25,32,08
01,10,34,39,47,33
27,34,42,49,52,23
02,13,22,35,44,28
08,11,34,42,51,27
04,29,34,41,42,11
01,06,20,22,38,22
02,09,30,47,48,40
02,07,16,35,37,10
06,07,26,32,43,13
15,31,34,39,50,35
02,15,17,30,34,32
18,20,39,43,47,31
02,14,24,27,44,06
07,15,20,24,43,05
11,44,45,48,50,02
10,20,22,41,49,06
09,17,46,49,51,09
05,11,17,23,53,34
06,25,26,52,53,40
04,05,11,17,47,35
15,22,26,48,53,14
04,24,36,44,50,02
10,24,25,35,43,32
05,16,28,50,52,04
31,34,35,39,46,03
07,12,17,25,32,33
03,06,27,37,41,38
08,13,17,39,48,34
01,05,37,38,53,31
13,17,34,41,45,17
08,09,32,45,48,15
12,33,40,44,50,40
02,13,19,27,50,05
04,07,14,18,44,25
04,05,22,41,42,02
05,07,18,28,35,01
16,17,32,34,43,31
01,06,31,34,44,25
12,20,24,25,48,37
15,18,19,21,43,07
17,19,25,26,44,19
04,17,26,37,40,15
21,24,37,41,45,39
01,10,35,37,43,30
14,36,39,43,51,15
01,03,16,37,41,19
09,12,17,29,45,04
16,26,36,42,47,33
08,20,22,32,52,39
07,11,19,20,22,01
05,08,24,38,52,22
06,20,27,38,39,31
16,19,34,37,47,18
08,19,22,34,53,29
06,17,45,47,48,04
03,25,27,28,53,35
22,25,33,34,35,14
06,09,29,39,52,08
11,14,21,32,45,21
01,06,07,08,25,18
08,13,29,44,48,36
04,05,19,21,50,41
09,20,30,41,48,29
17,19,20,28,47,37
11,13,28,31,33,29
02,19,24,32,34,02
06,10,19,28,32,39
03,17,29,30,33,34
06,15,18,20,41,17
06,09,19,24,40,31
09,35,36,41,49,33
24,31,36,42,46,32
01,39,46,50,51,07
08,22,35,46,48,15
13,15,20,37,42,07
26,31,35,44,48,32
18,23,25,26,40,15
11,14,26,31,48,30
17,40,41,42,46,25
18,22,26,31,49,28
09,10,30,32,34,11
04,16,34,37,51,38
14,29,30,34,48,01
18,27,28,30,49,20
06,16,50,51,52,23
19,21,26,31,51,40
05,17,25,37,49,21
16,17,24,26,45,36
07,09,14,41,44,25
05,26,35,43,50,04
15,19,27,36,44,17
19,20,21,45,46,20
12,26,40,42,50,03
12,16,43,44,46,38
11,17,26,27,40,06
02,14,24,26,53,01
10,26,30,46,52,35
06,16,17,19,38,16
10,42,48,49,50,42
04,30,32,35,41,09
05,13,18,42,50,04
20,33,34,45,52,21
01,02,06,10,20,38
13,18,34,35,51,28
14,21,39,40,47,06
07,13,17,32,33,35
05,11,13,22,36,31
14,15,23,31,51,34
10,18,40,46,48,30
04,25,39,41,50,31
17,27,28,35,52,02
06,28,35,38,51,41
07,14,23,46,49,20
12,17,35,47,50,13
02,09,17,25,36,08
10,28,31,40,52,41
05,29,31,47,49,25
19,37,40,47,51,40
12,30,41,45,52,35
05,24,25,44,52,20
01,05,20,21,45,24
02,24,28,37,44,06
06,07,27,28,41,03
10,23,27,31,34,11
02,05,06,09,10,26
06,11,16,17,44,26
01,26,29,38,42,30
07,12,19,47,49,06
02,13,20,21,23,35
02,05,07,09,48,32
02,11,16,21,39,42
10,12,27,30,53,28
10,12,15,49,51,21
20,28,30,40,43,03
04,17,34,48,52,10
04,17,30,42,44,15
09,45,46,48,51,02
16,22,26,44,46,20
01,11,37,39,40,23
18,34,42,43,53,17
02,15,38,43,50,29
05,14,16,29,53,07
05,22,34,39,52,30
02,14,33,50,52,22
08,17,24,42,44,37
06,12,14,22,33,21
03,17,27,32,48,01
13,20,21,35,40,35
01,04,19,21,29,08
01,20,25,40,53,19
15,16,19,21,49,05
14,21,22,29,44,03
32,33,35,40,51,01
18,23,31,38,50,20
30,36,38,40,53,08
09,11,12,17,19,23
08,15,32,34,35,34
09,16,19,23,41,12
12,14,27,33,39,41
02,14,18,30,31,36
04,18,20,25,42,29
08,11,24,31,37,41
23,26,46,49,52,28
09,10,38,42,43,05
14,19,22,39,43,12
02,04,05,38,43,34
12,22,24,31,35,08
01,12,23,36,49,09
03,11,28,40,45,33
06,27,32,42,44,10
05,14,26,31,40,29
03,06,26,39,48,28
06,12,19,24,34,18
15,18,26,31,36,20
12,14,22,29,41,41
24,30,36,37,38,42
05,10,18,24,45,20
01,06,43,47,48,36
03,26,33,42,46,41
04,16,19,33,41,29
11,16,21,27,35,31
13,35,40,46,47,35
13,19,24,33,34,41
02,04,06,22,34,26
02,05,17,22,44,30
16,19,22,34,37,20
02,03,06,13,26,10
10,11,25,40,45,25
03,22,37,42,49,08
26,31,37,43,45,32
02,09,27,36,39,13
07,19,38,48,49,10
04,33,35,36,45,22
06,09,17,23,24,14
01,16,26,37,48,09
01,03,04,07,11,23
07,08,16,42,43,15
13,18,27,39,49,20
26,37,42,46,48,38
01,18,21,36,47,33
02,06,17,19,27,02
18,28,31,35,49,13
09,29,30,33,42,27
05,20,22,23,34,19
02,18,25,31,32,01
30,33,36,37,49,35
03,15,16,36,40,22
06,11,25,28,34,35
06,07,09,12,20,20
03,26,32,45,48,06
01,09,12,18,33,14
01,13,16,33,43,01
27,34,40,42,44,08
02,03,22,23,36,22
16,22,32,33,38,13
07,12,17,29,48,21
15,16,22,30,35,20
08,14,17,29,36,03
08,13,16,19,29,37
15,35,40,43,46,33
01,02,10,39,48,13
04,20,25,30,49,37
10,16,37,38,45,14
04,27,28,33,49,39
02,12,38,44,49,19
05,07,15,30,38,02
06,22,25,36,46,34
01,02,06,19,45,27
08,15,19,21,38,33
08,09,19,22,25,11
19,31,32,42,45,06
02,10,33,38,43,19
17,21,30,35,36,12
10,24,28,34,35,32
12,19,27,43,45,28
07,09,15,21,40,18
05,14,15,22,30,31
14,18,30,32,47,36
21,23,35,41,49,05
24,31,34,40,47,30
13,19,22,41,47,05
07,39,40,42,43,04
07,08,14,17,32,15
23,36,42,44,46,33
10,15,27,43,45,31
08,19,23,39,41,21
14,24,27,33,34,06
20,26,35,36,43,23
08,11,13,22,37,17
04,20,35,43,47,27
17,26,31,35,48,35
08,09,13,14,21,37
06,38,41,46,48,37
05,15,18,24,48,16
10,12,27,37,42,30
27,28,31,38,41,13
01,07,10,27,35,34
04,17,28,30,40,03
07,13,16,33,38,13
02,04,06,17,25,31
06,14,36,37,49,20
02,16,18,35,40,41
01,10,17,28,45,20
06,15,24,27,42,32
07,16,33,40,47,33
05,07,29,40,46,05
37,40,41,46,48,20
01,07,08,16,19,37
01,05,09,21,31,12
02,20,23,35,49,25
02,15,21,29,47,12
18,26,30,35,44,19
23,27,34,39,42,40
21,26,28,31,41,29
19,28,33,43,49,23
13,25,35,39,47,01
06,12,13,28,48,26
14,18,24,33,42,08
07,24,27,30,44,29
04,09,32,35,49,28
08,17,22,42,47,21
02,28,30,36,39,10
03,14,20,22,48,17
29,37,40,43,44,06
11,14,20,25,41,08
02,10,25,37,41,02
16,20,24,26,46,09
24,25,26,34,39,31
04,23,33,36,45,29
16,23,29,37,39,17
03,15,19,20,27,20
04,09,26,31,49,02
01,13,15,27,41,02
10,16,18,24,26,13
03,09,22,34,46,17
03,25,26,28,30,10
03,06,33,34,39,15
03,07,13,16,35,22
06,35,38,40,42,36
05,09,14,18,49,32
02,13,17,44,45,14
09,32,34,36,41,14
20,23,37,42,43,27
10,20,21,40,45,22
10,17,26,45,48,38
11,12,28,36,43,09
09,10,21,24,40,36
19,21,32,34,49,38
06,10,21,47,49,02
12,13,20,28,44,17
11,16,28,29,36,21
09,14,19,22,49,34
07,09,19,20,45,05
02,19,30,36,42,19
01,11,20,34,39,37
14,26,28,29,39,39
05,24,25,30,38,40
06,11,18,20,44,39
03,08,16,29,30,04
04,21,32,39,41,31
18,20,31,37,41,01
05,12,13,16,43,11
11,27,37,39,41,42
04,12,27,31,43,20
02,28,37,40,49,22
13,14,18,20,21,16
15,16,18,20,36,18
12,22,27,42,49,34
12,19,26,30,33,11
09,23,32,40,45,31
08,09,23,36,44,15
01,03,09,46,47,22
29,30,34,41,49,37
04,10,32,39,45,25
04,22,31,39,41,06
05,18,29,41,42,16
16,38,41,46,47,25
04,06,07,31,33,20
21,27,29,41,44,09
15,21,27,37,47,16
08,19,32,41,45,37
31,34,39,42,49,26
01,11,25,29,36,40
09,16,28,31,48,36
14,19,23,29,42,26
06,09,22,23,35,06
01,22,24,39,43,26
09,19,29,38,49,20
23,26,29,38,46,35
15,22,24,32,39,18
06,11,15,22,27,27
04,07,31,34,41,28
02,26,33,34,39,23
06,10,19,38,43,41
08,10,14,41,42,20
07,15,20,23,45,17
11,14,22,38,41,39
01,04,20,27,29,17
02,37,38,39,42,22
05,18,40,44,47,34
03,27,31,32,41,33
12,26,32,41,46,18
04,12,21,38,46,37
13,17,37,45,49,04
05,09,22,34,42,02
04,10,14,29,39,10
06,11,32,37,47,13
03,05,20,45,46,37
13,19,24,44,45,16
17,21,28,42,43,25
14,16,18,22,41,37
26,32,41,44,45,35
04,07,27,34,39,01
03,16,24,34,48,03
19,24,32,43,44,39
24,32,42,44,47,15
01,17,27,35,36,31
17,21,23,33,45,11
01,19,40,47,49,14
02,13,21,22,47,31
14,18,20,29,42,02
04,06,12,28,42,06
05,14,20,22,26,35
04,25,29,36,46,08
16,22,27,40,43,05
20,28,40,43,47,31
10,13,17,23,36,23
15,16,27,44,47,14
06,31,38,46,47,21
11,17,18,19,28,34
13,28,32,33,38,14
12,27,33,42,49,31
11,24,26,38,41,07
03,20,22,37,44,36
02,12,15,33,41,33
05,08,18,36,38,40
05,08,21,46,49,34
06,09,10,26,48,10
02,07,10,34,39,12
10,14,18,32,33,02
13,14,22,32,42,26
13,24,27,30,45,18
02,13,26,27,49,04
01,24,27,28,43,25
06,15,25,44,47,07
21,23,32,34,42,05
02,16,32,40,47,15
19,39,45,46,49,17
13,14,15,31,37,10
15,16,22,42,43,11
02,22,29,30,44,36
07,19,43,46,47,04
05,17,40,44,48,26
16,17,20,28,49,34
01,03,27,38,42,24
08,18,20,31,47,11
04,27,29,39,41,16
05,13,34,41,48,07
12,14,26,35,36,37
05,10,17,24,37,15
03,05,09,42,48,35
03,08,09,20,49,22
15,26,28,40,48,09
04,06,20,25,31,06
04,09,12,33,48,18
06,08,11,18,39,40
03,04,13,29,38,21
12,32,37,40,49,37
06,30,43,45,48,32
03,12,30,41,46,32
12,30,39,43,46,10
14,15,19,38,44,20
02,11,23,28,31,39
11,14,17,25,36,38
03,06,08,43,48,01
21,22,29,30,38,39
07,09,23,37,49,07
12,16,20,26,32,35
14,23,24,45,48,21
09,10,12,31,41,37
21,24,37,44,45,24
05,29,36,40,49,30
06,11,34,41,44,20
06,10,12,16,29,33
06,08,28,32,47,26
18,25,30,43,46,18
04,16,32,34,41,25
12,31,35,37,44,34
01,06,21,33,40,28
09,32,38,41,44,27
07,28,35,40,48,14
05,15,16,28,32,39
09,13,23,36,45,39
03,11,14,16,43,10
06,19,29,39,44,28
11,13,23,42,43,18
02,03,15,25,43,25
19,32,33,35,47,26
06,10,31,47,48,29
13,34,40,44,47,24
05,22,25,36,38,37
03,14,20,32,47,02
03,16,24,28,38,28
02,04,15,37,43,40
05,06,18,42,44,03
11,20,27,43,48,12
13,16,26,32,34,24
13,19,31,40,43,36
05,08,12,25,40,28
01,03,07,08,26,07
10,26,33,37,41,21
17,20,24,31,39,21
12,15,27,32,37,11
02,16,19,20,29,13
05,12,18,22,40,21
15,23,38,43,44,38
08,20,27,39,43,01
06,07,15,38,42,42
12,15,25,35,48,30
11,22,29,41,46,42
15,32,33,36,41,07
08,33,35,38,47,08
02,08,26,34,46,30
01,12,37,42,48,31
04,32,33,37,42,25
08,15,22,39,43,22
14,22,23,26,34,29
09,32,36,37,39,14
14,18,25,38,39,07
11,13,21,34,45,30
02,17,28,42,45,20
05,08,09,26,41,19
01,05,06,39,45,14
05,07,10,12,43,07
01,42,44,45,49,01
04,18,24,33,35,34
18,26,43,45,46,29
22,23,25,31,32,25
04,23,33,45,47,33
04,13,26,29,31,03
30,36,37,40,48,28
01,06,25,29,32,09
07,17,35,37,44,30
03,06,17,37,41,08
01,07,08,21,37,02
05,10,12,20,40,03
08,15,22,38,47,26
12,15,17,23,49,07
02,23,27,38,46,26
02,04,08,14,38,01
17,26,28,35,45,20
07,32,35,38,48,17
02,08,16,37,49,11
04,20,24,46,48,32
05,35,36,43,45,19
26,29,34,36,37,24
06,15,18,36,43,11
04,09,24,35,41,31
04,24,27,30,38,14
04,05,12,38,40,28
25,28,30,34,47,14
07,09,26,31,40,24
07,09,20,26,27,18
05,07,12,18,42,14
01,03,35,45,48,18
03,11,32,41,45,29
15,18,25,40,43,37
10,12,19,25,40,33
03,24,34,42,45,01
05,26,31,37,39,42
01,04,10,17,30,06
03,15,16,28,39,01
05,12,13,45,48,35
07,19,20,26,27,12
04,20,22,40,41,07
09,15,31,37,40,09
08,11,42,44,49,39
01,14,26,34,49,15
13,19,20,25,42,13
01,08,12,42,44,13
13,20,30,32,46,36
08,15,29,40,46,23
06,15,16,24,39,12
10,21,22,25,36,39
04,09,18,27,35,11
10,20,27,31,42,26
15,25,32,39,48,32
20,26,30,39,42,32
19,24,25,40,45,05
02,04,20,23,44,22
03,19,26,30,49,31
02,12,19,40,48,27
02,15,20,28,40,15
15,31,33,43,47,06
05,10,11,27,32,13
02,09,13,16,44,36
04,17,23,26,39,27
10,20,34,38,46,03
07,17,27,29,41,33
29,31,39,45,46,33
03,05,15,17,45,06
03,08,19,27,32,38
12,16,26,29,40,32
12,33,40,43,48,16
09,19,20,27,31,39
04,22,29,36,45,30
02,04,06,11,43,09
06,10,13,33,48,09
01,14,15,21,35,10
21,25,33,39,46,18
03,10,16,35,41,38
10,14,25,36,48,02
05,10,13,30,33,28
02,08,17,30,36,22
17,33,34,37,42,08
08,09,24,35,44,42
10,12,17,25,40,20
22,24,27,39,44,25
28,32,44,47,48,27
14,15,18,26,32,06
01,08,19,28,45,25
06,08,09,15,26,07
05,14,22,25,32,04
02,03,08,12,36,24
02,03,05,24,25,08
01,05,21,22,42,18
01,19,35,37,41,11
06,24,35,40,42,02
16,19,28,33,35,16
04,12,19,42,46,09
08,10,16,26,49,40
21,28,29,40,44,08
13,14,18,29,31,23
06,23,32,42,46,08
07,11,21,22,49,19
08,15,23,43,46,29
12,27,30,37,49,20
02,10,33,42,45,02
05,09,33,42,45,28
03,12,19,35,42,21
01,04,20,25,44,05
08,39,43,45,49,13
03,14,17,21,23,16
01,22,23,30,49,33
08,10,14,33,40,31
11,16,21,23,36,37
01,06,10,12,38,17
05,16,19,29,34,24
15,25,30,38,39,42
03,17,29,35,47,34
07,10,30,31,36,37
13,16,18,27,30,23
09,26,27,31,49,04
07,14,35,36,37,10
03,06,08,21,23,11
04,12,19,36,38,06
16,24,26,28,42,24
22,25,31,35,41,38
03,14,24,29,45,24
02,15,27,33,46,27
01,15,16,35,46,35
04,09,30,34,48,08
01,22,23,28,41,18
02,13,18,30,36,26
08,26,29,34,49,28
11,20,44,45,47,05
03,14,19,37,49,04
08,25,30,46,47,31
05,07,20,35,38,19
04,13,29,31,49,04
19,22,24,30,45,21
08,24,25,39,41,21
05,15,36,48,49,11
03,10,24,30,49,35
03,08,23,43,46,13
11,12,33,34,47,39
27,30,33,38,44,15
05,23,35,42,44,29
04,34,35,38,47,16
02,04,33,39,41,26
15,34,35,42,47,15
02,05,17,24,36,20
21,30,32,36,42,33
03,19,30,33,39,09
04,26,41,45,49,06
02,20,30,43,46,19
09,22,29,39,47,25
01,21,28,29,33,15
05,07,23,39,41,06
25,33,34,35,37,35
05,12,15,27,40,14
08,12,21,25,30,20
07,11,13,36,48,18
15,23,31,36,48,12
07,15,23,28,36,10
01,23,26,31,32,33
09,28,29,38,49,06
06,09,16,28,38,13
07,09,17,20,44,25
03,04,18,30,37,23
04,07,09,27,32,06
04,05,06,14,27,06
09,14,15,36,48,17
03,16,28,34,35,14
10,11,12,17,23,07
03,05,13,18,45,20
05,35,41,44,46,27
04,18,21,28,41,03
08,15,26,28,43,36
09,14,18,42,47,32
02,11,13,27,31,23
15,23,34,40,46,35
03,07,14,22,31,02
03,10,19,21,48,22
07,21,26,32,45,08
13,14,16,29,41,01
07,17,21,40,49,37
02,19,24,28,35,26
22,25,28,33,37,20
